from_combo,to_combo,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
正正正,无无无,1198,0.006663234490951461,-0.0011518482764960591,0.08840457881820926,0.48831385642737896,-0.04002862678851138,0.04338733910278231,1191,0.012671966805385779,-0.002393776181926932,0.11512443217398767,0.4827875734676742,-0.05501077841999796,0.06146770352181308,1185,0.021266192509735157,-0.0017452006980804846,0.17560037119496896,0.48945147679324896,-0.08192378235174258,0.08790436005625879,1166,0.04564193861326866,-9.94629003381875e-05,0.2665588161021564,0.49828473413379076,-0.10366774541531826,0.13353722078445496,1199
正正正,无无正,3915,0.005579902374361145,-0.0009196811771916558,0.0859271076710397,0.4909323116219668,-0.044176175112508986,0.04460077732892642,3913,0.01606588911661815,0.0,0.14503027711712702,0.49884998722208024,-0.058641975308642125,0.0680628272251309,3900,0.032224898491180105,0.0,0.21030349543690996,0.49923076923076926,-0.08154890716789437,0.1090244169432153,3884,0.06098157832324489,0.005820584343657065,0.2968805997267919,0.5133882595262615,-0.10650699358051932,0.15431542699360223,3916
正正正,无正无,1424,0.004349805681702923,-0.005556627435847894,0.0726234389731382,0.45575842696629215,-0.03760982166273269,0.03763226056064556,1419,0.013087662114533242,-0.00246002460024608,0.11051772937061383,0.4883720930232558,-0.05179933093961153,0.055771994433347016,1417,0.03157543930148731,0.005931198102016699,0.17201454991139836,0.5123500352858151,-0.06296863354037263,0.09579439252336441,1410,0.0561642184346451,-0.0020162392038255428,0.29602295735513345,0.4929078014184397,-0.10288734740191591,0.1374690414094602,1426
正正正,无正正,18602,0.008042064461869879,-0.002907570004746063,0.09340814065341986,0.48059348457155143,-0.04582323900068014,0.04854875196047981,18596,0.016199479481070946,-0.0006100354317361001,0.1361328864836864,0.4956442245644225,-0.06441078269125844,0.07281733268552115,18568,0.027502239964229444,-0.003119577467144252,0.2032398230494349,0.4883132270573029,-0.08659217877094966,0.10847448649332964,18516,0.045393357762383936,-0.012410350338140308,0.29121237717801585,0.472402246705552,-0.12429218118018917,0.14371257485029926,18612
正正正,无负正,3,0.01307892831382799,0.0013793103448276334,0.08640882734640999,0.6666666666666666,-0.03275234123046383,0.053060388873619635,3,0.03169353071212233,0.05013489208633093,0.08659876659018656,0.6666666666666666,-0.006252807380092207,0.07886054949144117,3,0.056309489861333994,-0.0029226618705036067,0.10413662390035931,0.3333333333333333,-0.0038116272769644355,0.08681453113371362,3,0.12646808211844549,0.1618638871857756,0.11433528499123159,0.6666666666666666,0.08024228842047398,0.19039177835008203,3
正正正,正无无,164,0.010800442342699071,-0.005391378765442489,0.09049801388407042,0.4634146341463415,-0.042564807912392505,0.04246703734711116,163,0.02303271343546583,0.009797372522823533,0.10779278196351898,0.5460122699386503,-0.03901135287860724,0.07877302436125966,163,0.032594357489882916,0.0036900369003691758,0.17045634213482685,0.5153374233128835,-0.06835520554922825,0.11847652111367035,163,0.0870489387318879,0.032258064516129004,0.25847292736720107,0.558282208588957,-0.09288749111951095,0.1851127418846359,164
正正正,正无正,1091,0.003894057915903449,-0.0012987012987011326,0.07967532442131077,0.4912923923006416,-0.0417078950238447,0.041350656312375,1089,0.018812203886277096,0.006369426751592355,0.12079499271757538,0.527089072543618,-0.04586815099999997,0.06841927873272668,1084,0.04007495289453353,0.011919290019357875,0.18747490877318201,0.5341328413284133,-0.07074852470220219,0.12037354600383521,1076,0.06435239035846933,0.01136818919497562,0.2688271621482504,0.5278810408921933,-0.10098233017971661,0.17324879428208384,1091
正正正,正正无,1191,-0.004153275158287269,-0.009683426443203191,0.08258257944782896,0.42233417296389586,-0.04955933805601509,0.02885403176784629,1177,0.005252696249775774,-0.009826860084230282,0.11256270535295033,0.44519966015293116,-0.0563230605738575,0.04668567355666431,1175,0.02339138374373415,-0.004143646408839796,0.18579431124967302,0.4808510638297872,-0.07364766081871343,0.07666511574237778,1167,0.05367985370850499,-0.006072874493927016,0.2857259782094207,0.4824335904027421,-0.09616365167300372,0.114419409656914,1191
正正正,负无无,350,0.024215185044736305,0.015621693573159456,0.08419016348535369,0.5942857142857143,-0.020400900900900937,0.0620401731252509,350,0.035033348598844306,0.02144866555624414,0.11905625281662412,0.5914285714285714,-0.03903549630581429,0.08854425875840838,350,0.042767463447032764,0.020917230594649894,0.1683061999838216,0.58,-0.053914604586817544,0.10739017211157525,349,0.05414402692046703,0.02289186580882352,0.21848351845291952,0.5444126074498568,-0.07887628309022154,0.14727272727272722,350
正正正,负无正,616,0.013990542809522158,0.00883820127241175,0.08568277137865023,0.5584415584415584,-0.03572526989646965,0.056496337759356696,616,0.025016406215980218,0.01401074604902397,0.12263879242114276,0.564935064935065,-0.05396134267874536,0.08707580333546122,616,0.03331626477889546,0.004101334103606469,0.19904055856873676,0.512987012987013,-0.07433820105466721,0.10535688466599608,615,0.06630240777935335,0.010242085661080091,0.29055533744837353,0.5203252032520326,-0.11091758591136547,0.17323506439817138,616
正正正,负正无,265,0.020318931343235747,0.006259780907668322,0.07598301181716205,0.5433962264150943,-0.03191489361702149,0.06133333333333302,265,0.025523941586922002,0.009745533297238707,0.10147364633704209,0.5773584905660377,-0.03453343130051423,0.07535771065182817,265,0.054688414690116316,0.0185185185185186,0.1646382117582027,0.5773584905660377,-0.05634674922600613,0.12483221476510065,264,0.05434054975271927,0.0024448461253245846,0.2483089396126816,0.5075757575757576,-0.07617707767517654,0.10905878846320322,265
正正正,负正正,1719,0.018374926191662755,0.004672897196261516,0.11385382033752083,0.5311227457824317,-0.03820599360746729,0.06114635934186097,1719,0.019808864152646793,0.005030181086519203,0.1493755414455989,0.5125072716695753,-0.06273034541372513,0.08199172274703947,1717,0.03204438904594181,0.0,0.23290347397227762,0.49854397204426326,-0.09186628060015789,0.11948420679048843,1717,0.03076780880687672,-0.02103049421661407,0.2793239499305966,0.45835760046592894,-0.1339805825242717,0.12894473821989516,1720
正正正,负负无,6,0.008207638898142059,0.0015250030414107885,0.03280989817769018,0.5,-0.013259376908404591,0.03629835094501499,6,0.029485870356331212,0.03726286732803963,0.044605020259243476,0.8333333333333334,0.007449083427716829,0.0618161556336963,6,0.03267404608864777,0.01430959922871422,0.08019861344303737,0.6666666666666666,-0.01956189010697898,0.0559476059950712,6,0.033106549516207506,0.020933577762407896,0.10737327277172051,0.5,-0.04097459552124155,0.0424271488206005,6
