to_combo,direction,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
正正负,升级,143,0.003967337284419493,-0.0029118136439268,0.060900918745247556,0.45454545454545453,-0.03083263126102785,0.024908088235293953,143,0.0043984555499013474,0.0015313935681471,0.08013085032716076,0.5174825174825175,-0.040097254181443845,0.0357286616625106,143,0.015911951480087796,0.0081967213114755,0.13473102384632776,0.5174825174825175,-0.07310477755424274,0.08100480468588231,136,0.03667297249830136,0.020052457468338898,0.183518638301802,0.5588235294117647,-0.044484092229096946,0.1173875512531985,143
正正负,换挡,2,-0.003829705341487303,-0.003829705341487303,0.06873901656396278,0.5,-0.02813261771372355,0.020473207030748952,2,-0.0425942929881184,-0.0425942929881184,0.11238577591889874,0.5,-0.08232866511870095,-0.00285992085753585,2,0.15325085343550243,0.15325085343550243,0.0677341522440012,1.0,0.12930321425067481,0.17719849262033008,2,0.2900996450412693,0.2900996450412693,0.1991862013565219,1.0,0.21967668819227637,0.36052260189026214,2
正正负,降级,7,0.04004388627420184,0.0260257913247361,0.07866968779216359,0.7142857142857143,-0.0162383396006898,0.08900892878067074,7,0.014904784760808873,0.0065963060686016,0.07716772064418272,0.5714285714285714,-0.0494196024997707,0.0776175598024818,7,-0.003113693408211441,0.017150395778364,0.10123048933874004,0.5714285714285714,-0.07241785035204905,0.06808805589442174,6,-0.045394283345793686,-0.0410487607254897,0.09846383662016749,0.3333333333333333,-0.10846685969578254,0.028419046845313156,7
正负无,升级,1723,-0.0007027703400423312,-0.0025641025641025,0.060815426335553154,0.461404526987812,-0.02975375375375375,0.024538866930171252,1723,0.005221557771454987,0.0010693215339234,0.08580554877549437,0.5049332559489262,-0.0402659541676708,0.043244556469980905,1723,0.026687249865789832,0.017741237559498,0.13215926542317138,0.5803830528148578,-0.047244830533993795,0.08105268731467871,1704,0.030721285744713046,0.013739575699018802,0.19580281615413667,0.5375586854460094,-0.0735978099692026,0.0986985294536587,1723
正负无,换挡,26,-0.019579811655441752,-0.01144169681166535,0.04927377107391471,0.38461538461538464,-0.03487496546007178,0.011566317154902,26,-0.003963249727068944,-0.006735330510701951,0.08346057029196784,0.5,-0.06576384142173615,0.026861866342848924,26,0.006052698225816438,0.0186552592030203,0.09903433692245914,0.5384615384615384,-0.10007704060150376,0.06513927897778007,26,0.06937194023923662,0.01602122754799655,0.22335117248291184,0.6538461538461539,-0.032401220776870604,0.07990568636351289,26
正负无,降级,8,-0.05854625916475715,-0.03891349679405215,0.0872763887976013,0.375,-0.13707792623580634,0.014979691918761,8,-0.0258609615094854,-0.02501604621309365,0.0842181805192086,0.25,-0.08085429419055615,0.0068121705974585,8,0.012453932606696201,0.01925037320151715,0.11447346121562546,0.5,-0.06093945914975412,0.08909599255146827,8,-0.02807543506869909,-0.0184223907621693,0.13050770474343873,0.125,-0.06966244602637423,-0.004060950355192225,8
正负正,升级,1,-0.0101294316263366,-0.0101294316263366,,0.0,-0.0101294316263366,-0.0101294316263366,1,-0.0388294879009567,-0.0388294879009567,,0.0,-0.0388294879009567,-0.0388294879009567,1,0.0129431626336522,0.0129431626336522,,1.0,0.0129431626336522,0.0129431626336522,1,0.0472706809229037,0.0472706809229037,,1.0,0.0472706809229037,0.0472706809229037,1
正负负,升级,2224,0.015477157481207378,0.0093909682774362,0.07472744151036445,0.5755395683453237,-0.023343305070083697,0.04842326821408835,2224,0.03396158748218015,0.02130755102461985,0.10127542471165325,0.6182553956834532,-0.025117760058945775,0.07613917514883935,2224,0.06797703691767946,0.04124250542161,0.17798871818752826,0.6623201438848921,-0.026345481692626124,0.13507649757875761,2207,0.06909574751176951,0.0462025316455696,0.2221501292956217,0.6198459447213411,-0.0498260774410775,0.14958786674545949,2224
正负负,换挡,21,-0.02170068041227068,-0.0149253731343282,0.061865638674003284,0.38095238095238093,-0.0598535498248963,0.0251256281407035,21,-0.012527004425881292,0.0110468174644922,0.09005612310763257,0.6190476190476191,-0.0573262839879155,0.0540201005025127,21,0.033110666266987096,0.0393504531722055,0.10154574261706227,0.6190476190476191,-0.0222772277227722,0.1053804520853232,20,0.08712470296698596,0.09970569686777381,0.206373069056085,0.65,-0.0081292947961512,0.15365447499091686,21
正负负,降级,26,-0.026560742365331333,-0.01439923069136555,0.07430817031410189,0.38461538461538464,-0.06043090181089884,0.018821466431341725,26,-0.004866203413202384,0.00508129889582915,0.054310906504462124,0.5769230769230769,-0.04922499277943595,0.034689794681685295,26,-0.024854169652005147,-0.018647451190418197,0.08370740266170239,0.4230769230769231,-0.05596139971139968,0.020392201329153002,26,0.011930081714355466,0.0026777040241338992,0.1830716399854707,0.5,-0.0825987130066192,0.08132814343445707,26
负无无,升级,2696,0.005008693228396455,0.00247407763173795,0.06338678202175535,0.5207715133531158,-0.025986915598737375,0.03580012511386435,2691,0.006386083610168855,0.0018378599142332,0.08970805458097168,0.5087328130806391,-0.042606824669024296,0.0460083731073075,2682,0.01679657990529632,0.00042328971662935,0.1504502049526158,0.5014914243102162,-0.06106057568845848,0.07705585553686822,2667,0.04228331079819196,0.0114678899082569,0.2125165739722437,0.5290588676415449,-0.07457922639421474,0.11881258370388255,2700
负无无,换挡,584,-0.007329949816747063,-0.00329863798173665,0.06438942369668924,0.4674657534246575,-0.041671009185611854,0.0269790131526454,584,-0.0031596088852462855,-0.00587751725519555,0.0815723553463067,0.4434931506849315,-0.05758595580219573,0.037241500175254,580,0.00039587444976691045,-0.011459967992637349,0.1190104536026195,0.4482758620689655,-0.06517325731730238,0.049190216000377526,573,0.027486246894454586,-0.0014492753623189,0.1857311044127728,0.4886561954624782,-0.0731472569778635,0.0918220433436534,586
负无无,降级,52110,0.0030266201353247734,0.0,0.06359387090120215,0.49268854346574553,-0.029082164142874074,0.031337630255713726,51844,0.005035285642358737,-0.00256795920958965,0.09088383704418243,0.4790911195123833,-0.0433139069454673,0.043650793650793475,51335,0.013695592358101704,-0.0039968025579535,0.13826040382185378,0.4804324534917698,-0.06280645464460324,0.06792932601997576,50962,0.031046470483385408,-0.0022383890613295997,0.2138278924790793,0.491680075350261,-0.0886384916581546,0.10743527632242365,52403
负无正,升级,177,0.0017274061566551005,0.0054945054945054,0.07535208557192286,0.5423728813559322,-0.0343866171003718,0.0397404703974046,177,0.005905290393199134,-0.0005282620179607,0.09655765212911863,0.4915254237288136,-0.0377822378324133,0.0392156862745098,177,0.01568409279443235,0.0021030494216613,0.13462722083388534,0.5028248587570622,-0.0573692551505548,0.066619418851878,177,0.03536103678844236,-0.0126728110599078,0.20003556342795528,0.4576271186440678,-0.0881863560732112,0.1299435028248587,177
负无正,换挡,71,0.014751751374335926,0.0,0.0787947950974634,0.49295774647887325,-0.025150233292786997,0.039965196831071095,71,0.01275020463807965,0.011253395421032,0.07836459006326389,0.5633802816901409,-0.04476308959810005,0.04177458630804125,71,0.026224483707288134,-0.0057836899942163,0.16377367212092556,0.49295774647887325,-0.053797914821731754,0.06681928378797405,71,0.043720039278335975,0.0385852090032152,0.1888310843863411,0.5774647887323944,-0.08322274983854161,0.12154920135362429,71
