symbol,name,theme,year,bars,avg_daily_amount_yi,qualifies
517050.SH,华泰柏瑞中证沪港深互联网ETF,中证沪港深互联网,2025,243,0.0633,
517050.SH,华泰柏瑞中证沪港深互联网ETF,中证沪港深互联网,2026,177,0.0325,
517060.SH,华宝中证沪港深500ETF,中证沪港深500,2021,189,0.0238,
517080.SH,汇添富中证沪港深500ETF,中证沪港深500,2021,213,0.1655,
517080.SH,汇添富中证沪港深500ETF,中证沪港深500,2022,242,0.0735,
517080.SH,汇添富中证沪港深500ETF,中证沪港深500,2023,242,0.0543,
517080.SH,汇添富中证沪港深500ETF,中证沪港深500,2024,242,0.0356,
517080.SH,汇添富中证沪港深500ETF,中证沪港深500,2025,243,0.0269,
517080.SH,汇添富中证沪港深500ETF,中证沪港深500,2026,177,0.0158,
517090.SH,国泰富时中国国企开放共赢ETF,富时中国国企开放共赢,2022,242,0.05,
517090.SH,国泰富时中国国企开放共赢ETF,富时中国国企开放共赢,2023,242,0.2818,
517090.SH,国泰富时中国国企开放共赢ETF,富时中国国企开放共赢,2024,242,0.3151,
517090.SH,国泰富时中国国企开放共赢ETF,富时中国国企开放共赢,2025,243,0.1405,
517090.SH,国泰富时中国国企开放共赢ETF,富时中国国企开放共赢,2026,177,0.0834,
517100.SH,富国中证沪港深500ETF,中证沪港深500,2021,207,0.0621,
517100.SH,富国中证沪港深500ETF,中证沪港深500,2022,242,0.0339,
517110.SH,国泰中证沪港深创新药产业ETF,中证沪港深创新药产业,2021,62,0.2429,
517110.SH,国泰中证沪港深创新药产业ETF,中证沪港深创新药产业,2022,242,0.15,
517110.SH,国泰中证沪港深创新药产业ETF,中证沪港深创新药产业,2023,242,0.0635,
517110.SH,国泰中证沪港深创新药产业ETF,中证沪港深创新药产业,2024,242,0.0273,
517110.SH,国泰中证沪港深创新药产业ETF,中证沪港深创新药产业,2025,243,0.0884,
517110.SH,国泰中证沪港深创新药产业ETF,中证沪港深创新药产业,2026,177,0.2755,
517120.SH,华泰柏瑞中证沪港深创新药产业ETF,中证沪港深创新药产业,2021,113,0.0893,
517120.SH,华泰柏瑞中证沪港深创新药产业ETF,中证沪港深创新药产业,2022,242,0.0998,
517120.SH,华泰柏瑞中证沪港深创新药产业ETF,中证沪港深创新药产业,2023,242,0.0992,
517120.SH,华泰柏瑞中证沪港深创新药产业ETF,中证沪港深创新药产业,2024,242,0.0602,
517120.SH,华泰柏瑞中证沪港深创新药产业ETF,中证沪港深创新药产业,2025,243,0.0961,
517120.SH,华泰柏瑞中证沪港深创新药产业ETF,中证沪港深创新药产业,2026,177,0.1944,
517130.SH,嘉实中证沪港深云计算产业ETF,中证沪港深云计算产业,2026,82,0.1265,
517160.SH,南方中证长江保护主题ETF,中证长江保护主题,2022,241,0.0197,
517160.SH,南方中证长江保护主题ETF,中证长江保护主题,2023,242,0.0165,
517160.SH,南方中证长江保护主题ETF,中证长江保护主题,2024,240,0.0129,
517160.SH,南方中证长江保护主题ETF,中证长江保护主题,2025,242,0.0029,
517160.SH,南方中证长江保护主题ETF,中证长江保护主题,2026,177,0.0049,
517170.SH,华夏中证沪港深500ETF,中证沪港深500,2021,173,0.0266,
517170.SH,华夏中证沪港深500ETF,中证沪港深500,2022,239,0.0119,
517170.SH,华夏中证沪港深500ETF,中证沪港深500,2023,239,0.0131,
517170.SH,华夏中证沪港深500ETF,中证沪港深500,2024,240,0.0057,
517170.SH,华夏中证沪港深500ETF,中证沪港深500,2025,243,0.0053,
