symbol,name,theme,benchmark,invest_type,management,list_date,delist_date,list_status,m_fee,c_fee,scale_yi,scale_reliable,n_qualify_years,first_qualify_year,last_qualify_year,peak_year,peak_avg_daily_yi,latest_year,latest_avg_daily_yi,theme_representative
159928.SZ,汇添富中证主要消费ETF,中证主要消费,中证主要消费指数×100%,被动指数型,汇添富基金管理股份有限公司,20130916,nan,L,0.5,0.1,153.53,Y,7,2020,2026,2025,4.7395,2026,4.1545,Y
513160.SH,银华恒生港股通中国科技ETF,恒生港股通中国科技,恒生港股通中国科技指数收益率(经估值汇率调整)×100%,被动指数型,银华基金管理股份有限公司,20220209,nan,L,0.5,0.1,30.84,Y,2,2025,2026,2025,6.0452,2026,4.0493,Y
515980.SH,华富中证人工智能产业ETF,中证人工智能产业,中证人工智能产业指数收益率×100%,被动指数型,华富基金管理有限公司,20200210,nan,L,0.5,0.1,64.67,Y,3,2024,2026,2026,3.9234,2026,3.9234,Y
513520.SH,华夏野村日经225ETF(QDII),日经225,日经225指数收益率×100%,被动指数型,华夏基金管理有限公司,20190625,nan,L,0.2,0.05,24.49,Y,3,2024,2026,2024,4.7527,2026,3.8815,Y
526000.SH,华夏中证港股通信息技术综合ETF,中证港股通信息技术综合,中证港股通信息技术综合指数(港元)收益率×100%,被动指数型,华夏基金管理有限公司,20260410,nan,L,0.5,0.1,2.15,Y,1,2026,2026,2026,3.8304,2026,3.8304,Y
513630.SH,摩根标普港股通低波红利ETF,标普港股通低波红利,标普港股通低波红利指数×100%,被动指数型,摩根基金管理(中国)有限公司,20231208,nan,L,0.5,0.1,119.34,Y,3,2024,2026,2026,3.8263,2026,3.8263,Y
561980.SH,招商中证半导体产业ETF,中证半导体产业,中证半导体产业指数收益率×100%,被动指数型,招商基金管理有限公司,20230901,nan,L,0.5,0.1,58.68,Y,2,2025,2026,2026,3.7224,2026,3.7224,Y
159259.SZ,易方达国证成长100ETF,国证成长100,国证成长100指数收益率×100%,被动指数型,易方达基金管理有限公司,20250828,nan,L,0.5,0.1,65.31,Y,2,2025,2026,2026,3.6517,2026,3.6517,Y
518600.SH,广发上海金ETF,合约代码:SHAU)的午盘基准价格,上海黄金交易所上海金集中定价合约(合约代码:SHAU)的午盘基准价格收益率×100%,黄金现货合约,广发基金管理有限公司,20200805,nan,L,0.5,0.1,77.29,Y,2,2025,2026,2026,3.6346,2026,3.6346,Y
588790.SH,博时上证科创板人工智能ETF,上证科创板人工智能,上证科创板人工智能指数收益率×100%,被动指数型,博时基金管理有限公司,20250109,nan,L,0.5,0.1,26.65,Y,2,2025,2026,2025,3.7326,2026,3.6133,Y
159227.SZ,华夏国证航天航空行业ETF,国证航天航空行业,国证航天航空行业指数收益率×100%,被动指数型,华夏基金管理有限公司,20250516,nan,L,0.5,0.1,47.92,Y,2,2025,2026,2026,3.5954,2026,3.5954,Y
159851.SZ,华宝中证金融科技主题ETF,中证金融科技主题,中证金融科技主题指数收益率×100%,被动指数型,华宝基金管理有限公司,20210319,nan,L,0.5,0.1,64.44,Y,3,2024,2026,2025,6.6919,2026,3.5807,Y
516650.SH,华夏中证细分有色金属产业主题ETF,中证细分有色金属产业主题,中证细分有色金属产业主题指数收益率×100%,被动指数型,华夏基金管理有限公司,20210621,nan,L,0.5,0.1,99.68,Y,2,2025,2026,2026,3.5619,2026,3.5619,Y
515180.SH,易方达中证红利ETF,中证红利,中证红利指数收益率×100%,被动指数型,易方达基金管理有限公司,20191220,nan,L,0.15,0.05,189.21,Y,3,2024,2026,2026,3.4978,2026,3.4978,Y
513260.SH,汇添富恒生科技ETF(QDII),经人民币汇率调整的恒生科技,经人民币汇率调整的恒生科技指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20220913,nan,L,0.15,0.05,53.08,Y,3,2024,2026,2025,6.384,2026,3.4722,Y
159732.SZ,华夏国证消费电子主题ETF,国证消费电子主题,国证消费电子主题指数收益率×100%,被动指数型,华夏基金管理有限公司,20210823,nan,L,0.5,0.1,32.81,Y,3,2024,2026,2026,3.4631,2026,3.4631,Y
513500.SH,博时标普500ETF(QDII),标普500,标普500指数×100%,被动指数型,博时基金管理有限公司,20140115,nan,L,0.6,0.2,276.99,Y,8,2015,2026,2025,3.7896,2026,3.4383,Y
518660.SH,工银瑞信黄金ETF,上海黄金交易所Au99.99现货实盘合约收盘价,上海黄金交易所Au99.99现货实盘合约收盘价收益率×100%,黄金现货合约,工银瑞信基金管理有限公司,20200529,nan,L,0.15,0.05,87.83,Y,2,2025,2026,2026,3.3744,2026,3.3744,Y
159687.SZ,南方基金南方东英富时亚太精选ETF(QDII),经估值汇率调整的富时亚太精选,经估值汇率调整的富时亚太精选指数(FTSEAsiaPacificSelectIndex)收益率×100%,被动指数型,南方基金管理股份有限公司,20221230,nan,L,0.2,0.05,30.12,Y,3,2024,2026,2026,3.3516,2026,3.3516,Y
159901.SZ,易方达深证100ETF,深证100,深证100指数(价格)×100%,被动指数型,易方达基金管理有限公司,20060424,nan,L,0.15,0.05,35.05,Y,12,2013,2026,2015,9.2073,2026,3.3194,Y
159605.SZ,广发中证海外中国互联网30ETF(QDII),中证海外中国互联网30,中证海外中国互联网30指数(同期人民币计价)×100%,被动指数型,广发基金管理有限公司,20211202,nan,L,0.5,0.1,32.52,Y,5,2022,2026,2023,12.2134,2026,3.2899,Y
159796.SZ,汇添富中证电池主题ETF,中证电池主题,中证电池主题指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20220314,nan,L,0.15,0.05,51.67,Y,2,2025,2026,2026,3.2517,2026,3.2517,Y
159101.SZ,华夏国证港股通科技ETF,经估值汇率调整后的国证港股通科技,经估值汇率调整后的国证港股通科技指数收益率×100%,被动指数型,华夏基金管理有限公司,20250903,nan,L,0.5,0.1,21.27,Y,2,2025,2026,2025,3.1771,2026,3.1704,Y
561360.SH,国泰中证油气产业ETF,中证油气产业,中证油气产业指数收益率×100%,被动指数型,国泰基金管理有限公司,20231031,nan,L,0.5,0.1,20.39,Y,1,2026,2026,2026,3.1452,2026,3.1452,Y
516150.SH,嘉实中证稀土产业ETF,中证稀土产业,中证稀土产业指数收益率×100%,被动指数型,嘉实基金管理有限公司,20210317,nan,L,0.5,0.1,67.5,Y,5,2021,2026,2026,3.0918,2026,3.0918,Y
518680.SH,富国上海金ETF,上海黄金交易所上海金集中定价合约,上海黄金交易所上海金集中定价合约(合约代码:SHAU)午盘基准价格收益率×100%,黄金现货合约,富国基金管理有限公司,20200728,nan,L,0.15,0.05,73.88,Y,2,2025,2026,2026,3.067,2026,3.067,Y
513380.SH,广发恒生科技ETF(QDII),同期恒生科技,同期恒生科技指数收益率(人民币计价)×100%,被动指数型,广发基金管理有限公司,20220512,nan,L,0.5,0.1,93.89,Y,4,2023,2026,2025,4.9121,2026,3.0634,Y
159387.SZ,国泰创业板新能源ETF,创业板新能源,创业板新能源指数收益率×100%,被动指数型,国泰基金管理有限公司,20250610,nan,L,0.5,0.1,10.55,Y,1,2026,2026,2026,2.785,2026,2.785,Y
515230.SH,国泰中证全指软件ETF,中证全指软件,中证全指软件指数收益率×100%,被动指数型,国泰基金管理有限公司,20210302,nan,L,0.5,0.1,56.59,Y,4,2023,2026,2026,2.7076,2026,2.7076,Y
159502.SZ,嘉实标普生物科技精选行业ETF(QDII),标普生物科技精选行业,标普生物科技精选行业指数收益率(经估值汇率调整)×100%,被动指数型,嘉实基金管理有限公司,20240110,nan,L,0.5,0.1,18.23,Y,3,2024,2026,2026,2.6329,2026,2.6329,Y
159691.SZ,工银瑞信中证港股通高股息精选ETF,经汇率调整后的中证港股通高股息精选,经汇率调整后的中证港股通高股息精选指数收益率×100%,被动指数型,工银瑞信基金管理有限公司,20230421,nan,L,0.45,0.07,45.86,Y,3,2024,2026,2026,2.6156,2026,2.6156,Y
159766.SZ,富国中证旅游主题ETF,中证旅游主题,中证旅游主题指数收益率×100%,被动指数型,富国基金管理有限公司,20210723,nan,L,0.5,0.1,31.35,Y,5,2022,2026,2026,2.5527,2026,2.5527,Y
159650.SZ,博时中债0-3年国开行债券ETF,中债-0-3年国开行债券,中债-0-3年国开行债券指数收益率×100%,被动指数型,博时基金管理有限公司,20221028,nan,L,0.15,0.05,52.93,Y,4,2023,2026,2023,16.4239,2026,2.5369,Y
516160.SH,南方中证新能源ETF,中证新能源,中证新能源指数收益率×100%,被动指数型,南方基金管理股份有限公司,20210204,nan,L,0.15,0.05,37.14,Y,6,2021,2026,2026,2.5185,2026,2.5185,Y
159100.SZ,华夏布拉德斯科巴西伊博维斯帕ETF(QDII),经估值汇率调整后的巴西伊博维斯帕,经估值汇率调整后的巴西伊博维斯帕指数收益率×100%,被动指数型,华夏基金管理有限公司,20251113,nan,L,0.5,0.1,5.15,Y,1,2026,2026,2026,2.458,2026,2.458,Y
513910.SH,华夏中证港股通央企红利ETF,经估值汇率调整后的中证港股通央企红利,经估值汇率调整后的中证港股通央企红利指数收益率×100%,被动指数型,华夏基金管理有限公司,20240304,nan,L,0.5,0.1,31.17,Y,2,2025,2026,2026,2.3427,2026,2.3427,Y
510760.SH,国泰上证综合ETF,上证综合,上证综合指数收益率×100%,被动指数型,国泰基金管理有限公司,20200909,nan,L,0.15,0.05,41.82,Y,3,2024,2026,2026,2.2652,2026,2.2652,Y
513400.SH,鹏华道琼斯工业平均ETF(QDII),道琼斯工业平均,道琼斯工业平均指数收益率(经汇率调整后)×100%,被动指数型,鹏华基金管理有限公司,20240202,nan,L,0.5,0.15,36.88,Y,3,2024,2026,2026,2.2259,2026,2.2259,Y
515030.SH,华夏中证新能源汽车ETF,中证新能源汽车,中证新能源汽车指数收益率×100%,被动指数型,华夏基金管理有限公司,20200304,nan,L,0.5,0.1,24.07,Y,7,2020,2026,2021,4.9553,2026,2.2122,Y
588780.SH,国联安上证科创板芯片设计主题ETF,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,被动指数型,国联安基金管理有限公司,20241226,nan,L,0.5,0.1,10.3,Y,2,2025,2026,2026,2.1809,2026,2.1809,Y
159263.SZ,易方达国证价值100ETF,国证价值100,国证价值100指数收益率×100%,被动指数型,易方达基金管理有限公司,20250708,nan,L,0.15,0.05,71.0,Y,1,2026,2026,2026,2.1612,2026,2.1612,Y
511160.SH,东财中证1-3年国债ETF,中证1-3年国债,中证1-3年国债指数收益率×100%,被动指数型,东财基金管理有限公司,20250106,nan,L,0.15,0.05,22.39,Y,2,2025,2026,2025,4.34,2026,2.1044,Y
159865.SZ,国泰中证畜牧养殖ETF,中证畜牧养殖,中证畜牧养殖指数收益率×100%,被动指数型,国泰基金管理有限公司,20210308,nan,L,0.5,0.1,67.47,Y,6,2021,2026,2026,2.1041,2026,2.1041,Y
513690.SH,博时恒生港股通红利ETF,恒生港股通红利,恒生港股通红利指数(港元)收益率(经估值汇率调整后)×100%,被动指数型,博时基金管理有限公司,20210520,nan,L,0.5,0.1,36.41,Y,3,2024,2026,2026,2.0932,2026,2.0932,Y
513920.SH,华安恒生港股通中国央企红利ETF,恒生港股通中国央企红利,恒生港股通中国央企红利指数收益率(经汇率调整)×100%,被动指数型,华安基金管理有限公司,20240105,nan,L,0.5,0.1,41.05,Y,3,2024,2026,2026,2.0882,2026,2.0882,Y
159667.SZ,国泰中证机床ETF,中证机床,中证机床指数收益率×100%,被动指数型,国泰基金管理有限公司,20221026,nan,L,0.5,0.1,24.71,Y,2,2025,2026,2026,2.0487,2026,2.0487,Y
513530.SH,华泰柏瑞中证港股通高股息投资ETF(QDII),中证港股通高股息投资,中证港股通高股息投资指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20220425,nan,L,0.5,0.1,45.69,Y,3,2024,2026,2026,2.0293,2026,2.0293,Y
159399.SZ,国泰富时中国A股自由现金流聚焦ETF,富时中国A股自由现金流聚焦,富时中国A股自由现金流聚焦指数(FTSEChinaAFreeCashFlowFocusIndex)收益率×100%,被动指数型,国泰基金管理有限公司,20250227,nan,L,0.15,0.05,44.9,Y,2,2025,2026,2025,2.7959,2026,1.9939,Y
159232.SZ,南方中证全指自由现金流ETF,中证全指自由现金流,中证全指自由现金流指数收益率×100%,被动指数型,南方基金管理股份有限公司,20250430,nan,L,0.15,0.05,25.91,Y,2,2025,2026,2026,1.982,2026,1.982,Y
515450.SH,南方标普中国A股大盘红利低波50ETF,标普中国A股大盘红利低波50,标普中国A股大盘红利低波50指数×100%,被动指数型,南方基金管理股份有限公司,20200226,nan,L,0.5,0.1,200.61,Y,2,2025,2026,2026,1.979,2026,1.979,Y
520600.SH,广发中证港股通汽车产业主题ETF,中证港股通汽车产业主题,中证港股通汽车产业主题指数收益率(使用估值汇率折算)×100%,被动指数型,广发基金管理有限公司,20241230,nan,L,0.5,0.1,2.38,Y,2,2025,2026,2025,3.5316,2026,1.9612,Y
561380.SH,国泰恒生A股电网设备ETF,恒生A股电网设备,恒生A股电网设备指数收益率×100%,被动指数型,国泰基金管理有限公司,20241223,nan,L,0.5,0.1,46.52,Y,1,2026,2026,2026,1.9563,2026,1.9563,Y
510900.SH,易方达恒生中国企业ETF(QDII),恒生中国企业,恒生中国企业指数×100%,被动指数型,易方达基金管理有限公司,20121022,nan,L,0.6,0.15,33.72,Y,12,2015,2026,2020,15.9439,2026,1.9499,Y
520990.SH,景顺长城中证国新港股通央企红利ETF,中证国新港股通央企红利,中证国新港股通央企红利指数收益率(使用估值汇率折算)×100%,被动指数型,景顺长城基金管理有限公司,20240710,nan,L,0.5,0.1,34.93,Y,3,2024,2026,2026,1.9062,2026,1.9062,Y
512200.SH,南方中证全指房地产ETF,中证全指房地产,中证全指房地产指数×100%,被动指数型,南方基金管理股份有限公司,20170925,nan,L,0.5,0.1,37.33,Y,7,2020,2026,2024,2.83,2026,1.8931,Y
516510.SH,易方达中证云计算与大数据主题ETF,中证云计算与大数据主题,中证云计算与大数据主题指数收益率×100%,被动指数型,易方达基金管理有限公司,20210407,nan,L,0.15,0.05,26.12,Y,4,2023,2026,2025,2.1201,2026,1.8554,Y
520870.SH,易方达伊塔乌巴西IBOVESPAETF(QDII),巴西IBOVESPA,巴西IBOVESPA指数收益率(使用估值汇率折算)×100%,被动指数型,易方达基金管理有限公司,20251113,nan,L,0.5,0.1,5.55,Y,1,2026,2026,2026,1.8267,2026,1.8267,Y
588020.SH,易方达上证科创板成长ETF,上证科创板成长,上证科创板成长指数收益率×100%,被动指数型,易方达基金管理有限公司,20230831,nan,L,0.5,0.1,18.83,Y,2,2025,2026,2026,1.8118,2026,1.8118,Y
560280.SH,广发中证工程机械主题ETF,中证工程机械主题,中证工程机械主题指数收益率×100%,被动指数型,广发基金管理有限公司,20231030,nan,L,0.5,0.1,22.61,Y,1,2026,2026,2026,1.8107,2026,1.8107,Y
513200.SH,易方达中证港股通医药卫生综合ETF,中证港股通医药卫生综合,中证港股通医药卫生综合指数收益率(使用估值汇率折算)×100%,被动指数型,易方达基金管理有限公司,20220211,nan,L,0.15,0.05,9.54,Y,4,2023,2026,2025,2.8428,2026,1.7884,Y
513290.SH,汇添富纳斯达克生物科技ETF(QDII),经人民币汇率调整的纳斯达克生物科技,经人民币汇率调整的纳斯达克生物科技指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20220829,nan,L,0.5,0.15,18.49,Y,3,2024,2026,2026,1.721,2026,1.721,Y
159599.SZ,东财中证芯片产业ETF,中证芯片产业,中证芯片产业指数收益率×100%,被动指数型,东财基金管理有限公司,20240508,nan,L,0.5,0.05,20.13,Y,1,2026,2026,2026,1.7096,2026,1.7096,Y
515000.SH,华宝中证科技龙头ETF,中证科技龙头,中证科技龙头指数收益率×100%,被动指数型,华宝基金管理有限公司,20190816,nan,L,0.5,0.1,40.79,Y,8,2019,2026,2020,5.1569,2026,1.6688,Y
159697.SZ,鹏华国证石油天然气ETF,国证石油天然气,国证石油天然气指数收益率×100%,被动指数型,鹏华基金管理有限公司,20230504,nan,L,0.5,0.1,13.81,Y,1,2026,2026,2026,1.6196,2026,1.6196,Y
588230.SH,华泰柏瑞上证科创板200ETF,上证科创板200,上证科创板200指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20241224,nan,L,0.15,0.05,14.12,Y,2,2025,2026,2026,1.6011,2026,1.6011,Y
159859.SZ,天弘国证生物医药ETF,国证生物医药,国证生物医药指数×100%,被动指数型,天弘基金管理有限公司,20210707,nan,L,0.5,0.1,40.12,Y,4,2023,2026,2026,1.5904,2026,1.5904,Y
520510.SH,华夏中证港股通医疗主题ETF,中证港股通医疗主题,中证港股通医疗主题指数收益率×100%,被动指数型,华夏基金管理有限公司,20250807,nan,L,0.5,0.1,2.28,Y,2,2025,2026,2026,1.59,2026,1.59,Y
512040.SH,富国中证价值ETF,中证国信价值,中证国信价值指数收益率×100%,被动指数型,富国基金管理有限公司,20181129,nan,L,0.6,0.1,54.24,Y,2,2024,2026,2026,1.5602,2026,1.5602,Y
510720.SH,国泰上证国有企业红利ETF,上证国有企业红利,上证国有企业红利指数收益率×100%,被动指数型,国泰基金管理有限公司,20240515,nan,L,0.5,0.1,18.21,Y,2,2025,2026,2026,1.5513,2026,1.5513,Y
589680.SH,鹏华上证科创板综合ETF,上证科创板综合,上证科创板综合指数收益率×100%,被动指数型,鹏华基金管理有限公司,20250305,nan,L,0.15,0.05,21.12,Y,2,2025,2026,2026,1.482,2026,1.482,Y
159545.SZ,易方达恒生港股通红利低波动ETF,恒生港股通红利低波动,恒生港股通红利低波动指数收益率(使用估值汇率折算)×100%,被动指数型,易方达基金管理有限公司,20240415,nan,L,0.15,0.05,70.15,Y,2,2025,2026,2026,1.4238,2026,1.4238,Y
159883.SZ,永赢中证全指医疗器械ETF,中证全指医疗器械,中证全指医疗器械指数收益率×100%,被动指数型,永赢基金管理有限公司,20210430,nan,L,0.5,0.1,39.98,Y,4,2022,2026,2026,1.4154,2026,1.4154,Y
515100.SH,景顺长城中证红利低波动100ETF,中证红利低波动100,中证红利低波动100指数收益率×100%,被动指数型,景顺长城基金管理有限公司,20200703,nan,L,0.5,0.1,52.76,Y,4,2023,2026,2026,1.4144,2026,1.4144,Y
588830.SH,鹏华上证科创板新能源ETF,上证科创板新能源,上证科创板新能源指数收益率×100%,被动指数型,鹏华基金管理有限公司,20240809,nan,L,0.5,0.1,7.49,Y,2,2025,2026,2026,1.4082,2026,1.4082,Y
159930.SZ,汇添富中证能源ETF,中证能源,中证能源指数×100%,被动指数型,汇添富基金管理股份有限公司,20130916,nan,L,0.5,0.1,9.93,Y,1,2026,2026,2026,1.3623,2026,1.3623,Y
159595.SZ,大成中证A50ETF,中证A50,中证A50指数收益率×100%,被动指数型,大成基金管理有限公司,20240318,nan,L,0.15,0.05,12.58,Y,3,2024,2026,2024,3.0428,2026,1.3309,Y
512670.SH,鹏华中证国防ETF,中证国防,中证国防指数收益率×100%,被动指数型,鹏华基金管理有限公司,20190801,nan,L,0.3,0.1,17.12,Y,6,2021,2026,2025,2.5733,2026,1.3193,Y
515400.SH,富国中证大数据产业ETF,中证大数据产业,中证大数据产业指数收益率×100%,被动指数型,富国基金管理有限公司,20210120,nan,L,0.5,0.1,14.2,Y,4,2023,2026,2025,1.3865,2026,1.3168,Y
159998.SZ,天弘中证计算机主题ETF,中证计算机主题,中证计算机主题指数收益率×100%,被动指数型,天弘基金管理有限公司,20200413,nan,L,0.5,0.1,15.85,Y,3,2023,2026,2026,1.2956,2026,1.2956,Y
515300.SH,嘉实沪深300红利低波动ETF,沪深300红利低波动,沪深300红利低波动指数收益率×100%,被动指数型,嘉实基金管理有限公司,20190919,nan,L,0.5,0.1,43.85,Y,2,2025,2026,2026,1.2886,2026,1.2886,Y
515210.SH,国泰中证钢铁ETF,中证钢铁,中证钢铁指数收益率×100%,被动指数型,国泰基金管理有限公司,20200302,nan,L,0.5,0.1,12.14,Y,6,2021,2026,2025,1.4088,2026,1.276,Y
159615.SZ,南方恒生生物科技ETF(QDII),经估值汇率调整后的恒生生物科技,经估值汇率调整后的恒生生物科技指数收益率×100%,被动指数型,南方基金管理股份有限公司,20220628,nan,L,0.5,0.15,3.82,Y,5,2022,2026,2025,1.5476,2026,1.2699,Y
513030.SH,华安国际龙头(DAX)ETF(QDII),德国法兰克福DAX,德国法兰克福DAX指数×100%,被动指数型,华安基金管理有限公司,20140905,nan,L,0.8,0.2,19.47,Y,3,2024,2026,2025,6.308,2026,1.2661,Y
159660.SZ,汇添富纳斯达克100ETF(QDII),经人民币汇率调整的纳斯达克100,经人民币汇率调整的纳斯达克100指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20230417,nan,L,0.5,0.15,53.59,Y,3,2024,2026,2025,1.3435,2026,1.2482,Y
159325.SZ,南方中证半导体行业精选ETF,中证半导体行业精选,中证半导体行业精选指数收益率×100%,被动指数型,南方基金管理股份有限公司,20241108,nan,L,0.15,0.05,11.18,Y,1,2026,2026,2026,1.2463,2026,1.2463,Y
159561.SZ,嘉实德国DAXETF(QDII),经估值汇率调整后的德国DAX,经估值汇率调整后的德国DAX指数收益率×100%,被动指数型,嘉实基金管理有限公司,20240430,nan,L,0.5,0.1,18.34,Y,2,2025,2026,2025,4.0468,2026,1.2371,Y
562550.SH,华夏中证绿色电力ETF,中证绿色电力,中证绿色电力指数收益率×100%,被动指数型,华夏基金管理有限公司,20230327,nan,L,0.5,0.1,17.18,Y,1,2026,2026,2026,1.2283,2026,1.2283,Y
159825.SZ,富国中证农业主题ETF,中证农业主题,中证农业主题指数收益率×100%,被动指数型,富国基金管理有限公司,20201229,nan,L,0.5,0.1,18.59,Y,6,2021,2026,2022,1.3071,2026,1.2237,Y
515800.SH,汇添富中证800ETF,中证800,中证800指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20191216,nan,L,0.15,0.05,51.07,Y,5,2020,2026,2024,1.3027,2026,1.2132,Y
159834.SZ,南方上海金ETF,上海金集中定价合约的午盘基准价格,上海金集中定价合约的午盘基准价格收益率×100%,黄金现货合约,南方基金管理股份有限公司,20220316,nan,L,0.15,0.05,22.08,Y,2,2025,2026,2026,1.2077,2026,1.2077,Y
513070.SH,易方达中证港股通消费主题ETF,中证港股通消费主题,中证港股通消费主题指数收益率(使用估值汇率折算)×100%,被动指数型,易方达基金管理有限公司,20220324,nan,L,0.15,0.05,14.56,Y,1,2026,2026,2026,1.2076,2026,1.2076,Y
159887.SZ,富国中证800银行ETF,中证800银行,中证800银行指数收益率×100%,被动指数型,富国基金管理有限公司,20210520,nan,L,0.5,0.1,7.82,Y,3,2023,2026,2025,1.5447,2026,1.1946,Y
512290.SH,国泰中证生物医药ETF,中证生物医药,中证生物医药指数收益率×100%,被动指数型,国泰基金管理有限公司,20190520,nan,L,0.5,0.1,32.6,Y,7,2020,2026,2020,2.136,2026,1.1926,Y
512090.SH,易方达MSCI中国A股国际通ETF,MSCI中国A股国际通,MSCI中国A股国际通指数(MSCIChinaAInclusionRMBIndex)收益率×100%,被动指数型,易方达基金管理有限公司,20180601,nan,L,0.15,0.05,6.67,Y,4,2018,2026,2026,1.19,2026,1.19,Y
159993.SZ,鹏华国证证券龙头ETF,国证证券龙头,国证证券龙头指数收益率×100%,被动指数型,鹏华基金管理有限公司,20200207,nan,L,0.5,0.1,38.69,Y,6,2020,2026,2025,1.1839,2026,1.1576,Y
159529.SZ,景顺长城标普消费精选ETF(QDII),标普500消费精选,标普500消费精选指数收益率×100%,被动指数型,景顺长城基金管理有限公司,20240202,nan,L,0.5,0.2,10.54,Y,3,2024,2026,2025,8.8275,2026,1.1575,Y
159731.SZ,华夏中证石化产业ETF,中证石化产业,中证石化产业指数收益率×100%,被动指数型,华夏基金管理有限公司,20211210,nan,L,0.15,0.05,7.23,Y,1,2026,2026,2026,1.1326,2026,1.1326,Y
159309.SZ,汇添富中证油气资源ETF,中证油气资源,中证油气资源指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20240618,nan,L,0.5,0.1,7.63,Y,1,2026,2026,2026,1.1218,2026,1.1218,Y
560710.SH,富国中证智选船舶产业ETF,中证智选船舶产业,中证智选船舶产业指数收益率×100%,被动指数型,富国基金管理有限公司,20260206,nan,L,0.5,0.1,15.67,Y,1,2026,2026,2026,1.1208,2026,1.1208,Y
515170.SH,华夏中证细分食品饮料产业主题ETF,中证细分食品饮料产业主题,中证细分食品饮料产业主题指数收益率×100%,被动指数型,华夏基金管理有限公司,20210113,nan,L,0.5,0.1,39.93,Y,6,2021,2026,2021,1.8643,2026,1.0776,Y
562950.SH,易方达中证消费电子主题ETF,中证消费电子主题,中证消费电子主题指数收益率×100%,被动指数型,易方达基金管理有限公司,20220120,nan,L,0.15,0.05,16.38,Y,1,2026,2026,2026,1.074,2026,1.074,Y
159655.SZ,华夏标普500ETF(QDII),经估值汇率调整后的标普500,经估值汇率调整后的标普500指数收益率×100%,被动指数型,华夏基金管理有限公司,20221025,nan,L,0.6,0.15,44.14,Y,2,2025,2026,2025,2.5951,2026,1.069,Y
159256.SZ,华夏创业板软件ETF,创业板软件,创业板软件指数收益率×100%,被动指数型,华夏基金管理有限公司,20250804,nan,L,0.5,0.1,4.93,Y,1,2026,2026,2026,1.0492,2026,1.0492,Y
510180.SH,华安上证180ETF,上海证券交易所180成份,上海证券交易所180成份指数×100%,被动指数型,华安基金管理有限公司,20060518,nan,L,0.15,0.05,176.32,Y,11,2013,2026,2015,11.7707,2026,1.0399,Y
561330.SH,国泰中证有色金属矿业主题ETF,中证有色金属矿业主题,中证有色金属矿业主题指数收益率×100%,被动指数型,国泰基金管理有限公司,20221101,nan,L,0.5,0.1,17.93,Y,1,2026,2026,2026,1.0397,2026,1.0397,Y
159209.SZ,招商中证全指红利质量ETF,中证全指红利质量,中证全指红利质量指数收益率×100%,被动指数型,招商基金管理有限公司,20250325,nan,L,0.15,0.05,25.63,Y,1,2026,2026,2026,1.0313,2026,1.0313,Y
588010.SH,博时上证科创板新材料ETF,上证科创板新材料,上证科创板新材料指数收益率×100%,被动指数型,博时基金管理有限公司,20221026,nan,L,0.5,0.1,9.85,Y,1,2026,2026,2026,1.0297,2026,1.0297,Y
159876.SZ,华宝中证有色金属ETF,中证有色金属,中证有色金属指数收益率×100%,被动指数型,华宝基金管理有限公司,20210324,nan,L,0.5,0.1,17.36,Y,1,2026,2026,2026,0.9987,2026,0.9987,Y
159141.SZ,永赢中证科创创业人工智能ETF,中证科创创业人工智能,中证科创创业人工智能指数收益率×100%,被动指数型,永赢基金管理有限公司,20251211,nan,L,0.5,0.1,15.78,Y,1,2026,2026,2026,0.9903,2026,0.9903,Y
513280.SH,汇添富恒生生物科技ETF(QDII),经人民币汇率调整的恒生生物科技,经人民币汇率调整的恒生生物科技指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20220718,nan,L,0.15,0.05,4.09,Y,2,2025,2026,2025,0.9868,2026,0.9845,Y
513800.SH,南方顶峰TOPIXETF(QDII),经估值汇率调整的东证,经估值汇率调整的东证指数收益率×100%,被动指数型,南方基金管理股份有限公司,20190625,nan,L,0.2,0.05,19.62,Y,2,2025,2026,2026,0.9779,2026,0.9779,Y
520690.SH,博时恒生港股通创新药精选ETF,恒生港股通创新药精选,恒生港股通创新药精选指数收益率(经估值汇率调整后)×100%,被动指数型,博时基金管理有限公司,20250801,nan,L,0.5,0.1,4.61,Y,2,2025,2026,2026,0.9742,2026,0.9742,Y
159625.SZ,嘉实国证绿色电力ETF,国证绿色电力,国证绿色电力指数收益率×100%,被动指数型,嘉实基金管理有限公司,20220429,nan,L,0.5,0.1,24.1,Y,2,2022,2026,2026,0.9714,2026,0.9714,Y
520900.SH,广发中证国新港股通央企红利ETF,中证国新港股通央企红利指数同期,中证国新港股通央企红利指数同期收益率(使用估值汇率折算)×100%,被动指数型,广发基金管理有限公司,20240710,nan,L,0.15,0.05,15.56,Y,3,2024,2026,2026,0.9678,2026,0.9678,Y
