to_combo,direction,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
负无正,升级,265,-0.0185839869690612,-0.007906976744186,0.11324278702620635,0.45660377358490567,-0.060845070422535,0.0445544554455443,265,-0.03488861098005943,-0.0008025682182987,0.16027034629406156,0.49056603773584906,-0.11541946004711,0.0531088082901554,265,0.0008868647882152307,-0.0029531192321888,0.1809963314986532,0.49433962264150944,-0.100263852242744,0.094193548387097,263,-0.006319332235405161,-0.0221054538865737,0.26003879014016384,0.43346007604562736,-0.16397562407337601,0.081531172425415,265
负无正,换挡,56,0.01671163462212923,0.03052879243894585,0.11027857386688689,0.6071428571428571,-0.0293418749048518,0.06927607098813274,56,-0.00869341231271056,-0.002003089391751,0.14456092970567194,0.4642857142857143,-0.10374074727449942,0.05472389991371868,56,0.0347296877858387,-0.00027400975832274983,0.21041243998427722,0.5,-0.10048503558543423,0.1268800452530641,55,0.0819142267704705,0.0333969465648853,0.36182872016696516,0.5454545454545454,-0.11634398338732879,0.1941949702052272,56
负无正,降级,6270,0.009120995877753542,0.00490055730143555,0.08450359578437577,0.5318979266347688,-0.03416862196918453,0.0518554085455494,6270,0.010506274183956435,0.00273778946579545,0.12435321351758857,0.5127591706539075,-0.05426644969537332,0.06494419188463665,6254,0.023224141708216236,-0.0014290624126754,0.18950193258850087,0.49552286536616563,-0.077949196974719,0.09111799653365588,6242,0.03868769083822657,-0.00809601336057265,0.27436102363287007,0.4804549823774431,-0.11433057805351546,0.13046974355350544,6274
负无负,升级,711,0.010392360772526602,0.0046296296296295,0.07966358929451746,0.5344585091420534,-0.0314677326837645,0.0436312933104933,711,0.022911056492897947,0.0072115384615385,0.11645860785656904,0.530239099859353,-0.0454615772366202,0.064205325597999,704,0.04222582272426276,0.0100684361000428,0.15187433432734862,0.5397727272727273,-0.05987630843450355,0.1164568029757169,675,0.05334665685879222,0.0276439790575915,0.19688086462061927,0.5644444444444444,-0.07728488165235535,0.150847265080103,711
负无负,换挡,406,0.008260062535810268,0.0065479935697308495,0.08621966114470639,0.5443349753694581,-0.0331739886871993,0.05347326454033757,406,0.009685223391274221,0.0011303177909851,0.11222381595509677,0.5024630541871922,-0.04962229278821102,0.06248541170719715,406,0.02901124407827366,0.0106020526556912,0.15533849863835802,0.5369458128078818,-0.0732667557066536,0.11179989168509785,393,0.06959537901311334,0.0190190190190191,0.23233316322589515,0.544529262086514,-0.0661084178052004,0.1472868217054266,408
负无负,降级,3558,0.006891524131446236,0.00176552149769845,0.07712277796735623,0.5073074761101742,-0.03269712469478828,0.0416592208720515,3525,0.016888650759890867,0.0048330404217926,0.11080826423496695,0.5231205673758865,-0.0442163442558231,0.0640623861234603,3419,0.025794423021574395,0.0044510385756675,0.15505636732226552,0.5147704007019597,-0.06677034733022286,0.09555887552510631,3298,0.05762610873547943,0.01889007112904645,0.24255931331595793,0.5439660400242571,-0.08623003308325958,0.1548946718216793,3573
负正无,升级,7,-0.0207967863693338,-0.0334608030592736,0.05570034583401299,0.42857142857142855,-0.058323756337696,0.00368689018142835,7,-0.010358286404481358,0.0009963360545091,0.03371858723743849,0.5714285714285714,-0.03483387322060095,0.0113523006560052,7,0.060496794376902426,0.0485053581500281,0.09110341169757091,0.8571428571428571,0.022759099549290396,0.10319636350517686,7,0.007317455412110654,-0.002868068833652,0.06960955962758585,0.42857142857142855,-0.0404420141262246,0.06399433531964975,7
负正无,换挡,4,0.0031175898590815494,0.01061654818536525,0.02922598612096402,0.75,-0.004284744588472826,0.018018882632919623,4,-0.007447801914819103,0.0158112405794003,0.08838223832950316,0.75,-0.024594520686024857,0.03295795935060605,4,-0.07030610301558854,-0.0832453631941846,0.1810717802897322,0.5,-0.20295781969820276,0.04940635348842963,4,0.04322958055874323,0.10166898284248226,0.23959733441237172,0.75,-0.04370235969742081,0.18860092309864632,4
负正无,降级,1680,0.017894064053667613,0.00842400946185675,0.06952062259510994,0.5791666666666667,-0.022609162831482427,0.04704082077876738,1676,0.028488791372438472,0.016759651014877502,0.106509895056702,0.5966587112171837,-0.031767605633802626,0.07048379313654404,1675,0.07051220640939507,0.0350877192982457,0.19612273168705913,0.6149253731343284,-0.041433236708181956,0.13740580794833565,1671,0.064936890303198,0.0189504373177842,0.24287930607069888,0.5511669658886894,-0.0705724543338461,0.147248813614793,1684
负正正,升级,25,0.014102960069633609,-0.0296724470134874,0.1291487346828771,0.4,-0.0524669909659486,0.0210785445034231,25,0.029848570590306274,0.0007830853563037,0.15939926745925936,0.52,-0.0442477876106194,0.06280193236715,25,0.056712186697000566,-0.0226190476190476,0.3383726508843017,0.36,-0.1150442477876106,0.0497351383166571,25,0.07116792686094725,-0.0797619047619048,0.5793406500830642,0.4,-0.1515454457606915,0.0872689938398356,25
负正正,换挡,5,0.00847931814978068,0.003072196620584,0.03353677326614479,0.6,-0.001953125,0.0243111831442466,5,0.006563663388852658,0.0036127167630057,0.03215001631011568,0.6,-0.0168970814132104,0.0244618395303326,5,0.02064882774223962,-0.0078277886497064,0.06799862939543787,0.4,-0.0322580645161288,0.0505780346820807,5,-0.007020670632588264,-0.017578125,0.11187502963726678,0.2,-0.0522273425499231,-0.0009261403102567,5
负正正,降级,3404,0.020057229666652396,0.006243043276148099,0.10550476238064263,0.5455346650998825,-0.03566052694100873,0.06042880639501155,3403,0.019982062719565725,0.0047732696897375,0.1419770548966282,0.515133705553923,-0.0579331597683438,0.07907415371435475,3400,0.0334410102188307,-0.0006058409844960999,0.22825962900315108,0.4973529411764706,-0.08732460985945449,0.1203155818540433,3398,0.03708725795147803,-0.0179703671611204,0.2873737008561441,0.46674514420247204,-0.1326700057446502,0.1316566703017084,3405
负正负,降级,2,0.05437047342635,0.05437047342635,0.021918220301650467,1.0,0.04662121232293115,0.06211973452976885,2,0.05666870806262635,0.05666870806262635,0.027649012359475155,1.0,0.04689330599637857,0.06644411012887412,2,0.02184571040579405,0.02184571040579405,0.015455487245886513,1.0,0.016381370486739776,0.027310050324848324,1,0.1707317073170731,0.1707317073170731,,1.0,0.1707317073170731,0.1707317073170731,2
负负无,升级,1102,0.029686023263535734,0.0273680626903599,0.08438830740539278,0.6388384754990926,-0.020829987646074702,0.06958201058201058,1100,0.04989174789906522,0.0447494192721542,0.1089073364104491,0.6863636363636364,-0.016524490392682424,0.10264735264735265,1100,0.08806207102553996,0.07067940169399894,0.1619438895124731,0.72,-0.009823241987451825,0.16551547272213182,1080,0.07698894203617927,0.06706997145112545,0.187309607534456,0.6592592592592592,-0.03750975273416748,0.1606466211871978,1102
负负无,换挡,235,0.033087676954909814,0.0250569476082003,0.09106733874046678,0.6170212765957447,-0.0250908626549576,0.08352555993749525,235,0.038687252900719775,0.0149253731343284,0.13245473715719852,0.5787234042553191,-0.0369561447245766,0.0845143787906583,235,0.09250438329869798,0.0785413744740533,0.2891497736689991,0.6595744680851063,-0.0323325635103926,0.1496703910462687,226,0.13907644645899633,0.06744315666462035,0.49140858422296124,0.6548672566371682,-0.054328621908127074,0.20860004741583676,235
负负无,降级,26035,0.00342667851864879,0.0022779043280183,0.06408932966151898,0.5147685807566738,-0.02951711078769655,0.03456505660806735,25957,0.008367366946965838,0.0025940337224383,0.09176717053177412,0.5143121316022653,-0.0405759162303663,0.0482333146382503,25936,0.022250901828230064,0.007718412746345649,0.13957553331757447,0.5330043183220234,-0.0535230247381131,0.0770652936168936,25670,0.041096977597756934,0.0135135135135135,0.20183442420212586,0.5401636151149202,-0.07203923564760495,0.11361604778760724,26108
负负正,升级,14,-0.014287198606584098,-0.0273702322963383,0.08819811939508841,0.42857142857142855,-0.0694995641786621,0.0190307101727447,14,-0.029079504054031518,-0.0490809038331111,0.11093958439080981,0.2857142857142857,-0.09680460911942902,0.035513100436681225,14,-0.07442814281340139,-0.09163216342199065,0.10661969704734638,0.2857142857142857,-0.1333705216602336,0.0015095540894219247,14,-0.050739412272644634,-0.0824658757281294,0.19636781485068877,0.21428571428571427,-0.1475904716366596,-0.028642535846508225,14
负负正,换挡,4,-0.06700722015756046,-0.0844861384283285,0.3155908638674467,0.5,-0.2841936626187962,0.13270030403290722,4,-0.09112140049630023,-0.021267018800574,0.30855200351253226,0.5,-0.20824876535785974,0.0958603460609855,4,0.15352868716866364,0.24967916331336246,0.2531621317702836,0.75,0.0962431918330271,0.306964658648999,3,-0.14515065576490185,-0.0973282442748091,0.1610499883801979,0.0,-0.21101192361575727,-0.055378182169000104,4
负负正,降级,1511,-0.006160521192840142,-0.0006393861892581,0.1059702421210597,0.4937127729980146,-0.05676822215710545,0.04782231016548184,1510,-0.015901892816918995,-0.00680523617007645,0.15043888241949888,0.4774834437086093,-0.08256219092441325,0.06141729234343742,1510,-0.00037955829316537143,-0.0121124264728766,0.18655112024893925,0.45827814569536424,-0.10221848130554842,0.0820054112049262,1486,0.013014556143530285,-0.0187276403058335,0.27127825651537263,0.4616419919246299,-0.14007044292193382,0.11027765482052618,1512
负负负,降级,11708,0.007618551373050144,0.00339896351108465,0.0769337036196284,0.5233173898189273,-0.03426810152333015,0.04258983105232815,11705,0.019766617635924,0.0073732718894008,0.10877061599221571,0.5391712943186673,-0.039971448965025,0.0634605850272682,11693,0.04136306084060188,0.0224032586558042,0.14628308334149162,0.5826562900880868,-0.0450704225352112,0.1034288012459032,11349,0.06431209966987284,0.0359828141783029,0.20637399682318291,0.5997885276235791,-0.0530973451327431,0.1431254695717505,11729
