from_combo,to_combo,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
无无正,负负负,6,0.20737372039185786,0.2429906406295167,0.12386612137060914,0.8333333333333334,0.15280278070821413,0.2851798398602584,6,0.27047223016116967,0.26695777606366056,0.3164777226678902,0.8333333333333334,0.10399015057521732,0.36075867190787314,6,-0.020379230303938622,-0.17539413544317273,0.34701029694732505,0.3333333333333333,-0.2667270936313261,0.12834160814659107,5,0.13596098508883941,-0.047085201793722,0.3241299043672812,0.4,-0.05300353356890475,0.17254987941240962,6
无无负,无无无,1529,0.009956770847900465,0.0037453183520599342,0.06882400390486466,0.525833878351864,-0.025307557117750346,0.03803235646163916,1417,0.01213513592471236,0.006025674613570731,0.10107521778263874,0.5314043754410727,-0.039583333333333304,0.05514705882352944,1417,0.012722151435130656,0.0004844022476264698,0.1367734788433007,0.5031757233592096,-0.06137339055793989,0.07478632478632496,1352,0.028883248983909676,0.002213934473279777,0.20483007768039682,0.5029585798816568,-0.08237211524018151,0.11223702416007386,1529
无无负,无无正,39,0.04919737128066656,0.023292331850300885,0.08855471990480862,0.717948717948718,-0.016959817126201704,0.09295265037779665,29,0.07002648136630354,0.060811675841761614,0.13481672958130175,0.7931034482758621,0.006430868167202508,0.09663503019844688,29,0.08340354892137822,0.06639004149377592,0.15894574559264923,0.7241379310344828,-0.003215434083601254,0.14021066241021574,29,0.11606000850818413,0.054647996888369965,0.294848875578851,0.5172413793103449,-0.08432022738038847,0.34079809098164415,39
无无负,无正无,23,-0.0014999249706769014,-0.008059760172990038,0.04062813493313932,0.43478260869565216,-0.03658292135688829,0.026833067799610588,23,-0.014114233326023153,-0.028638681836013924,0.06999808447095965,0.34782608695652173,-0.06859850808089663,0.03037336223320175,23,-0.01792722554996695,-0.03879651623119562,0.09454641573097135,0.34782608695652173,-0.06739507782505111,0.0238424423837732,9,-0.04444848815561099,-0.0918949771689499,0.16459808070429252,0.3333333333333333,-0.1900584795321637,0.05531581012161646,23
无无负,无正正,6,0.015615248767009407,0.011184740462871878,0.04691271686896884,0.6666666666666666,-0.022541346953506264,0.05148393865803225,6,0.0019176388969897966,-0.013001537761458737,0.05392311766423956,0.5,-0.035968713417167036,0.04650300073499192,6,0.005591848130914882,0.019091855616156006,0.05889677007663858,0.8333333333333334,0.009805946362165807,0.03279945999018152,0,,,,,,,6
无无负,无正负,179,0.007936696670441832,0.008174386920980936,0.06016523036468227,0.5698324022346368,-0.025734693798132813,0.03970813629234582,174,0.007014157085828847,0.008238550800166555,0.07217726661196854,0.5287356321839081,-0.03168683687417695,0.047609428458046166,171,0.006854764994922151,0.004424778761062065,0.11585678743478786,0.52046783625731,-0.055304954564467546,0.061015723706792646,149,0.04128636070055905,0.010000000000000009,0.2230148456659586,0.5503355704697986,-0.0790259569230769,0.10285874439461895,179
无无负,无负无,15,0.024294891199490694,0.02551834130781483,0.04305439191685532,0.6,-0.003296363514149414,0.05193365178470666,15,0.003962975742654836,-0.018223234624145768,0.051948221058043496,0.4,-0.03349143180877889,0.05229957362789872,15,-0.006312111459532343,0.009970457902511276,0.0828763331891622,0.6,-0.04253142434630641,0.03732901688688428,15,0.0052963468669044115,0.01693889897156664,0.09692971065783645,0.5333333333333333,-0.04341073599278611,0.03217792216094739,15
无无负,无负负,620,0.011609938312905474,0.0013529896001850394,0.06572367045087878,0.5080645161290323,-0.024747103823343025,0.04349260066536653,618,0.01695585602919593,0.008734360250698292,0.08905262102657235,0.5339805825242718,-0.038330560700589766,0.06072096774193558,618,0.03812743298691864,0.017880484200954783,0.1460913298992036,0.5501618122977346,-0.05359291401070057,0.09952854027024138,608,0.0755976963241486,0.04957068912292795,0.20438653281998523,0.6430921052631579,-0.04726562499999998,0.1645832807365114,620
无无负,正无无,373,0.019974767780584327,0.011226252158894612,0.06458738117571203,0.5871313672922251,-0.017322834645669194,0.04670599803343167,369,0.03044251275584552,0.019086571233810412,0.09886659668642482,0.6476964769647696,-0.021333333333333315,0.06976744186046524,369,0.028551475149192894,0.016256558043301395,0.13629957059765035,0.5745257452574526,-0.05223880597014918,0.08308918388429776,360,0.045614176194640185,0.021943539393409206,0.20811043451499092,0.5444444444444444,-0.07403001751643634,0.12016208222650832,373
无无负,正无正,9,0.059188759451911835,0.031245611571408594,0.11665420219104065,0.7777777777777778,0.015276893698281002,0.0480629187299737,9,0.09915312105052004,0.010395010395010562,0.17787450846823213,0.7777777777777778,0.0007396449704140107,0.2020783597809297,9,0.05537338008875633,-0.013981939994174186,0.16875691346705377,0.4444444444444444,-0.033099936346276504,0.2147170341244209,9,0.1333581312548018,0.012730744748567613,0.3271569269069655,0.7777777777777778,0.0005825808330905957,0.305996348827412,9
无无负,正无负,6536,0.009155679127537668,0.0016086311169031253,0.0786334343916549,0.5102509179926561,-0.030431360919749934,0.035423040398336936,6508,0.013037847812218964,0.007600320100320079,0.09639233896301552,0.5437922556853104,-0.038735454411548076,0.055343366488087464,6297,0.025173241841969812,0.010275572162540936,0.15432063437939794,0.5391456249007464,-0.05960784313725498,0.09074410163339386,5921,0.050483306387838454,0.015471167369901506,0.23204799208023433,0.5439959466306367,-0.07388316151202756,0.13625304136253047,6548
无无负,正正无,9,-0.002787672526619304,0.0,0.053722706932488255,0.4444444444444444,-0.02631578947368407,0.026728595215143258,9,-0.0014918969725705845,-0.01132093885717067,0.047371789014817714,0.4444444444444444,-0.01397774077644387,0.009708737864077666,9,0.04497468418409056,0.009295746185712828,0.20725516432668922,0.5555555555555556,-0.07549732714047841,0.0776892430278886,7,0.053269768404395665,0.02532643940057855,0.12550076912206531,0.5714285714285714,-0.03840463389161797,0.16066914373200614,9
无无负,正正正,4,-0.05844953362317476,-0.0691677025105879,0.07214977631749336,0.25,-0.10201451748795609,-0.02560271864580657,4,-0.04467398477500259,-0.04803873490462102,0.03776387930769359,0.25,-0.06983479840120277,-0.022877921278420837,4,-0.09036807495546212,-0.06299241647878662,0.10954342703040873,0.25,-0.1241412419706589,-0.029219249463589836,3,-0.2215223291809648,-0.21417344658536586,0.10537646289910776,0.0,-0.2722771573050833,-0.1670930597590468,4
无无负,正正负,109,0.015413469077870237,-0.0012680607375269437,0.07279489221750618,0.47706422018348627,-0.027108433734939763,0.06174055829228253,109,0.031436576924179165,0.025728987993139052,0.08445042037371006,0.6788990825688074,-0.010373443983402564,0.07565011820330958,109,0.035309045944479665,0.006024096385542244,0.1439180294744284,0.5596330275229358,-0.03807807067424862,0.082024432809773,90,0.08150005793798162,0.02718247936861784,0.2367089567658254,0.5666666666666667,-0.05695610581841426,0.11786804253765726,109
无无负,正负无,4,0.041637408234165285,0.04595611540299871,0.015989242664198825,1.0,0.03402669149890308,0.05356683213826091,4,0.03199207306406371,0.014282827558884215,0.04103437234735209,1.0,0.006952414871890689,0.039322485751057235,4,0.02022543087204573,0.019698629564258163,0.06440762824182207,0.5,-0.027098575279168285,0.06702263571547218,4,0.0052528572691652176,-0.04048931033729136,0.19831109894350396,0.5,-0.13668014375561546,0.10144369068748932,4
无无负,正负负,45,0.02446030233266532,0.003368137420006745,0.0811573786639492,0.5555555555555556,-0.010215664018161208,0.06396866840731086,45,0.012506084572711695,0.0009079903147699575,0.11447157333461581,0.5111111111111111,-0.04922067268252672,0.06799163179916312,45,0.030173880048338136,-0.002564102564102555,0.1446916246122887,0.4888888888888889,-0.04220183486238538,0.07649599012954966,44,0.038226026638264465,-0.031514019770907786,0.25769028198692684,0.4318181818181818,-0.0826875306994779,0.09354728974593313,45
