to_combo,direction,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
无负正,升级,843,0.0001401863583811593,0.0023041474654377,0.08730606811170459,0.5136417556346382,-0.0369972411998676,0.039105787125153404,843,0.0008124350366170747,0.0017857142857142,0.11320415063310163,0.5112692763938316,-0.054634703344544996,0.05721718582213785,843,0.022321546322391424,0.0071428571428571,0.15500736866426115,0.5255041518386714,-0.0647440750493746,0.08832155677177075,831,0.05882555846383042,0.0256440767946579,0.2575262361239872,0.5511432009626955,-0.0878121368246446,0.14353107406684434,843
无负正,换挡,283,-0.001603526508772619,-0.0036389455933255,0.06988834264313243,0.46996466431095407,-0.03686423058761245,0.03395981752855935,283,-0.0019009588403036358,-0.0061971830985915,0.09740765055099494,0.4628975265017668,-0.057016056083220204,0.0550917797286512,283,0.015259640398228152,-0.0125698324022345,0.15795911968457227,0.44876325088339225,-0.07876968329727495,0.07057351138457095,281,0.04055688470639793,-0.0025830258302583,0.22258896295234185,0.49110320284697506,-0.0786794199321195,0.1068965517241382,283
无负正,降级,1275,0.002241134660776295,-0.0020202020202019,0.08095636777915113,0.4815686274509804,-0.04036017229849445,0.038712944376563654,1275,0.010208538259926164,0.0038694074969769,0.11256297314878912,0.5145098039215686,-0.0515345089241529,0.05901623484596535,1275,0.02190931873830075,-0.0020781379883624,0.21778213359274345,0.49019607843137253,-0.07131521060396535,0.07815797418395215,1242,0.05928044190846168,0.00828756116653,0.27255042054059964,0.5201288244766505,-0.0901424962563958,0.1323083680522948,1276
无负负,升级,22613,0.006565296431303591,0.0032102728731941,0.06525094488405565,0.52332728961217,-0.0276548672566371,0.0353982300884954,22570,0.012621214086209594,0.0038620692594202,0.09475471940459834,0.5209127159946833,-0.039534506925499896,0.053053197672491226,22530,0.03293120026956842,0.015250544662309299,0.14542615133200018,0.5597869507323568,-0.05163724002636123,0.09262584798137893,22233,0.05382840351408205,0.0244313395113731,0.21612830473409175,0.5730670624746997,-0.0623510091645919,0.1279999999999999,22649
无负负,换挡,1065,0.003693279347301449,0.0044247787610618,0.056202895690232596,0.5352112676056338,-0.0252100840336134,0.0320910973084886,1059,0.0002470287484368078,-0.0029382957884427,0.07898644242625674,0.4825306893295562,-0.0430504163766411,0.0356534907370561,1052,0.014815861965068603,0.00538964887453585,0.12593963296671323,0.5256653992395437,-0.06018486583431055,0.07368969682799449,1048,0.05454590499788899,0.01813871097496815,0.2257305875033578,0.5515267175572519,-0.06781045751633998,0.12620537687886835,1067
无负负,降级,17317,0.00073623929897067,-0.001142857142857,0.06223294458523413,0.4843795114627245,-0.030779524924724,0.0293255131964809,17246,0.006752216418219577,5.453434464619544e-05,0.0892468333598606,0.5000579844601647,-0.04268816769823903,0.0479690173395644,17208,0.019983746679497948,0.0061162651503815,0.14481977481272154,0.5214435146443515,-0.061206370405888874,0.080567800167926,17018,0.03796000962704364,0.009555658738623601,0.21041850605200027,0.5282054295451875,-0.0769641154412577,0.11352366685247126,17414
正无无,升级,29665,0.004264976607174017,-3.510470779211072e-05,0.06603641756633012,0.49098263947412774,-0.0289693593314763,0.0285571974099287,29556,0.009653716928558929,0.0028891300265019,0.09633033045230602,0.5164433617539586,-0.040142753729349674,0.0470756062767474,29256,0.02254277587160712,0.0067696494397301,0.1512902886430338,0.5254306808859721,-0.06002675587231718,0.08058507210990705,28863,0.03954243701052422,0.0068754774637127,0.22450827655666067,0.5188303364168659,-0.0853178803582671,0.1161687545208851,29751
正无无,换挡,282,0.004975985791418572,0.0,0.06471303807931847,0.4929078014184397,-0.027573659814357603,0.0273055944977804,282,0.01598967232933642,0.00297318913655805,0.09681158049477528,0.5212765957446809,-0.030573698146513728,0.046411683514000227,278,0.02161894175260343,-0.0027279767585054,0.13686815779489478,0.48201438848920863,-0.0498853211009175,0.07701534586965664,276,0.026954904476921202,-0.00262214708368555,0.2009681902265154,0.4963768115942029,-0.09205223588842552,0.09265112762465942,284
正无无,降级,1332,0.001177320451568037,-0.00217597159202995,0.059697585167797385,0.47372372372372373,-0.027840076960629425,0.02651015635140985,1331,0.006695981907619416,0.0013440860215054,0.08523559666502073,0.5033809166040571,-0.0385145157872431,0.045686912438181404,1309,0.01932526425939285,0.0065732357683245,0.13301943797894664,0.5240641711229946,-0.0569875992754631,0.0750250083361121,1301,0.03285975827103002,0.002232142857143,0.20268246373324086,0.5049961568024597,-0.0862944162436547,0.1213817059050559,1336
正无正,升级,10303,0.0019253766561083958,-0.0035571365051133,0.07580083300328372,0.4670484324953897,-0.0389780652032018,0.0337859487716559,10288,0.007727037408105864,-0.0027700884164647503,0.11315381838951728,0.48473950233281493,-0.053670662446325325,0.05106222076931453,10215,0.013046787349601477,-0.0083545223392662,0.17790198103866692,0.4717572197748409,-0.08708599207483965,0.0801885422125047,10163,0.04114999955555483,-0.0035714285714286,0.25237061380164943,0.48912722621273247,-0.1017050447980122,0.12413529888841175,10313
