,random,rank:trend_score,rank:trend_score:asc,random_sub:0.2|random,pct:trend_score:0.2|rank:trend_score,pct:trend_score:0.5|rank:trend_score,young_golden:20|pct:trend_score:0.2|rank:trend_score,rank:er,rank:atr_pct
2023-03-28,147645.59124607188,158330.18996112037,160179.0740017061,155464.74206553109,176658.2807212537,163955.84509183248,176658.2807212537,152125.35422284782,162325.0039582799
2023-03-29,150682.63878921914,161112.43781428976,162036.86617992516,158761.9071044483,180755.8187054895,168225.8945964904,180755.8187054895,154122.3042228478,163628.23729161324
2023-03-30,150850.74543329177,161638.4772526633,160906.51804460603,159847.12171387425,181696.65269992567,169511.0963824481,181696.65269992567,153839.5542228478,162324.80395827992
2023-03-31,153254.8591920156,166851.79622908565,165741.01804460603,160808.19278127534,185977.17269528913,173249.94231519065,185977.17269528913,160601.05422284783,170751.90395827993
2023-04-03,159628.69823887985,176557.10818997768,173253.90324262023,165677.5254992775,196474.86066793365,183444.32331837155,196474.86066793365,170519.4042228478,181327.40395827993
2023-04-04,161593.67819856387,178125.82378322902,175048.62466175342,167723.1044214554,198908.05466005154,186088.26473736714,198908.05466005154,171352.8042228478,181984.33729161325
2023-04-06,164806.57114816166,180855.48343436533,175083.37363864866,171208.17012069988,204045.5226373326,191242.16647447218,204045.5226373326,171682.4542228478,180136.1039582799
2023-04-07,166496.42076375664,185852.71948956783,177226.370750863,172504.41460941677,208827.0306285232,195737.763746683,208827.0306285232,175323.3042228478,183970.70395827992
2023-04-10,161083.06114262005,176911.71363371602,169328.6408352111,168236.4058079479,199495.47665031484,187036.85119612646,199495.47665031484,165599.4531904857,173090.94519946954
2023-04-11,160654.54432152992,179894.80265997606,169384.78474545432,167099.15504223766,200878.42264892388,188137.06830928253,200878.42264892388,166662.29037524262,174862.29559004155
2023-04-12,163896.36067204145,186418.8477912763,172833.96776460228,169993.45617303645,207030.8526419691,193425.65387506303,207030.8526419691,171003.89615237797,180346.2734395755
2023-04-13,158752.6359178574,180599.9495259934,168700.42135740543,165781.71254727346,199853.52666190616,186894.7196976035,199853.52666190616,167329.6037330175,176119.62913461452
2023-04-14,163568.2038638011,184740.22056298316,171458.6269275754,170751.6675720551,206286.4866364053,193620.08899435404,206286.4866364053,171266.3252139636,178456.41331684816
2023-04-17,163211.4193023882,181091.04779127627,171967.11076832877,171037.61688687018,203273.75264196913,191184.55387506302,203273.75264196913,170026.37810253128,177478.85872173987
2023-04-18,162041.78130882035,179056.36701688703,171912.4552220314,169386.929383226,200442.9526535604,187961.85570987334,200442.9526535604,168110.3147447564,176985.13844831963
2023-04-19,162195.49996750453,180087.4522478626,172288.9364852825,169538.16624844228,201453.73465309676,189087.68363648094,201453.73465309676,168728.39091777438,177286.3060674919
2023-04-20,166985.19368591235,188524.0815367231,176933.298946844,173842.12194591007,209705.5906377962,196968.17188119795,209705.5906377962,173546.82467143185,182229.70900861936
2023-04-21,159264.96893900848,178674.1320350998,169903.3101597961,166955.03499451804,198955.1934702519,186326.6836853336,198955.1934702519,167177.63396073336,176287.32724468078
2023-04-24,157943.57433277706,180449.7896867903,168712.68176793796,165449.6788660598,199639.74442378516,186117.63072630815,199639.74442378516,168236.85896073337,177244.56525501056
2023-04-25,157387.65233277707,182392.05635345698,168337.3739921911,165072.8280114599,200866.44442378514,187132.99739297482,200866.44442378514,169141.3589607334,178224.43192167723
2023-04-26,156731.15113277707,181266.16342012363,167698.8565982544,164437.29333596295,200082.16442378517,186412.0736596415,200082.16442378517,169115.81576073339,177534.1673883439
2023-04-27,154589.15113277707,176728.36342012364,165509.06687704765,162259.30594641145,196624.36442378518,183443.87365964148,196624.36442378518,166493.5157607334,174678.1673883439
2023-04-28,157237.7789327771,183638.07392636494,168896.67493161722,165603.0622915503,201165.8169424011,187183.35762919157,201165.8169424011,170013.2293281359,178279.1827883439
2023-05-04,161262.87893277706,191211.51644276065,172175.03660437666,169543.33174514258,206757.49663944996,192535.33323877212,206757.49663944996,175942.70360664508,183148.2827883439
2023-05-05,159044.57893277708,188525.8088028183,169637.61546586483,167922.71691970254,203416.1732731072,191288.41514789316,203416.1732731072,174276.3586536155,179848.8910811439
2023-05-08,159394.3789327771,190911.61920470322,170063.5874174175,170712.64440084615,206230.2238219114,194346.17738468965,206230.2238219114,177150.34956636943,180156.0910811439
2023-05-09,156556.05633277708,187343.03569476272,167554.93856284794,168500.99860785,202020.28298127427,191647.07759052402,202020.28298127427,174454.41368807555,177018.76128114387
2023-05-10,154619.86968277706,184246.818626384,165301.51493343242,166018.4744802835,198313.34297469712,188360.35386642977,198313.34297469712,171585.44686728925,174398.48023114388
2023-05-11,155549.09608277705,184992.62210825822,166032.45859627114,166526.93552379817,199283.20617469714,188360.87273370667,199283.20617469714,172186.26955225985,174224.0896311439
2023-05-12,153916.61979497707,179699.86237638874,163326.73521418875,163736.0018142541,195345.70757169713,185370.28395347024,195345.70757169713,169400.7354011046,170604.80171114393
2023-05-15,154466.70299497707,181574.09157638875,164732.35339290887,165604.47499349277,196492.14037169714,187567.5651534702,196492.14037169714,171400.16967561824,172851.0889111439
2023-05-16,154405.80299497704,180387.35937638872,163885.8419706312,165046.03169254417,195496.83797169715,187110.0651534702,195496.83797169715,170338.75465078375,171655.83572014392
2023-05-17,153444.1029949771,179762.85937638872,164220.03398896658,164419.44782987324,194802.23797169712,186129.9651534702,194802.23797169712,170177.62777267944,171396.1357201439
2023-05-18,152530.40299497708,177732.25937638874,162895.26842316973,163371.71257598902,193021.5379716971,184698.9651534702,193021.5379716971,168632.90089457514,169081.1357201439
2023-05-19,152017.70299497707,177096.85937638872,163028.79202441953,162821.53401591917,192560.63797169714,183363.8651534702,192560.63797169714,167775.84713836652,168669.4357201439
2023-05-22,153592.50299497705,178478.4593763887,164773.85461635038,163825.7644918537,193875.83797169712,184394.4651534702,193875.83797169712,169508.23528509669,169370.53572014387
2023-05-23,152258.6029949771,176271.39266318872,162667.25857151017,162244.8499728855,191523.6646644971,182698.96828267022,191523.6646644971,166952.7802892536,167409.9302433439
2023-05-24,151025.80299497704,174576.0926631887,161582.63510560684,161784.67837518232,189684.1646644971,180963.7682826702,189684.1646644971,165443.89364836988,166902.6134433439
2023-05-25,150926.82670997706,174218.7036047887,162059.83630396213,162032.6432251823,189174.88505229712,180689.4596008702,189174.88505229712,165913.59364836983,167519.5134433439
2023-05-26,150056.13391671918,173982.91524842678,161032.1045311732,160604.2931535563,189417.30684269711,180757.64493527025,189417.30684269711,166096.46307236986,166684.58408564155
2023-05-29,150844.780233979,173722.66162334167,160962.41749101406,159216.0765776659,189932.69756936378,180287.22003633692,189932.69756936378,166838.27351136986,165553.6182520996
2023-05-30,152123.13833600737,175849.259236084,161742.17070004213,159813.6912206648,189883.16090269713,181305.05336967023,189883.16090269713,167762.87351136986,166309.10892674152
2023-05-31,152868.65573922207,177175.96417108615,162330.02869213698,160191.71411548287,190589.74603603044,181928.58670300356,190589.74603603044,168306.87351136986,166791.6781654447
2023-06-01,151758.8934918436,176362.1755628515,163730.3882065254,161944.73508439134,189947.73054736378,179612.90369633693,189947.73054736378,166228.49691136985,164895.31604226405
2023-06-02,151670.47341637488,175657.98976201707,163931.05294344554,162654.21359111683,189473.29721403043,179062.40456300357,189473.29721403043,166301.69691136986,164696.28142291243
2023-06-05,152191.8908195896,177087.39320046993,163980.98556747608,162911.25128593488,191775.8305473638,180453.2378963369,191775.8305473638,166487.29691136983,165691.824831206
2023-06-06,147973.68235836038,171776.3097868932,159427.82420849704,158727.91977612235,186272.7638806971,175774.47122967025,186272.7638806971,162020.1779767648,161096.8995372125
2023-06-07,148786.96799000085,172618.76225439427,160651.12600209427,159016.71977612234,186979.4305473638,177031.1378963369,186979.4305473638,162509.50385082368,161554.9341565641
2023-06-08,148118.6432557027,170254.79174844036,160171.54621884407,157984.36743830534,183911.85962236382,174609.99957133693,183911.85962236382,161508.92488269767,159770.95142891898
2023-06-09,149139.66088515852,172487.22119796666,161825.7841818566,161113.34594503083,188968.5896030587,176893.99957133693,188968.5896030587,162248.77273480486,161676.71627315116
2023-06-12,149920.16461283926,172271.80505689757,162582.57732618903,161145.8982828478,187422.56757337,176125.79957133692,187422.56757337,161954.95764988262,161706.53331461892
2023-06-13,151415.3339009864,176090.90954654556,165351.94413854613,163363.3129258467,190539.0379529086,179856.69957133694,190539.0379529086,163652.3589485528,163828.51080584788
2023-06-14,151183.00586260573,176286.35067623283,165586.45738281868,163763.25217920943,191334.6539309375,179286.64577080362,191334.6539309375,162894.39335558627,163983.88854709303
2023-06-15,152397.37054311304,175946.6035890881,166083.18756222067,164308.41760148064,189518.21433093748,180410.04577080358,189518.21433093748,164085.5739748784,163617.61491391886
2023-06-16,154865.56326321917,180334.15516588083,169677.14689003865,167295.4845822965,193334.21433093748,183833.84577080357,193334.21433093748,166447.75329550033,166745.466038322
2023-06-19,155727.95055752547,184002.4719127909,171289.98340691233,168649.92383565925,195639.7476642708,185547.27910413692,195639.7476642708,167275.5771383672,168064.7913323155
2023-06-20,155794.703506474,186516.82737339067,172631.05713307418,170373.2369201135,198414.1143309375,186674.04577080358,198414.1143309375,167187.21103784893,168989.0776124864
2023-06-21,152578.29817241375,177722.2532537383,167872.46893100566,163878.73909475518,187467.80133867083,178874.39884533692,187467.80133867083,162870.8320633898,162269.37676245105
2023-06-26,150403.52352686762,174322.3604540266,164787.93471939387,161190.65958927403,183878.54283867084,176318.90329533693,183878.54283867084,160936.01373116364,160120.7186240533
2023-06-27,150604.19572686762,175115.09585402661,164575.98531939386,161502.09818927405,184586.5054386708,177244.24809533692,184586.5054386708,161903.11633116365,161249.93662405328
2023-06-28,150944.60372686764,175441.6656540266,164920.34414322217,161876.26865706543,185308.30443867084,177693.6810953369,185308.30443867084,162165.98053116363,161583.83662405328
2023-06-29,149887.40372686763,174791.2656540266,163406.83710234915,161821.90032267288,184179.87023443144,177410.48109533696,184179.87023443144,161562.98053116363,161214.73662405327
2023-06-30,150887.40372686763,175706.6656540266,164674.18377887981,163458.43767814434,185296.09992220093,178109.58109533694,185296.09992220093,162702.58053116364,162736.73662405327
2023-07-03,152993.10372686764,177808.1656540266,167295.4723067143,164815.35978990627,187471.34769925108,179951.78109533695,187471.34769925108,165023.28053116365,164801.5366240533
2023-07-04,152512.50372686764,177859.36565402662,166787.31415801818,165158.61315904843,187361.2099216972,180020.6810953369,187361.2099216972,164908.18053116364,164913.93662405325
2023-07-05,151753.10372686764,177189.06565402664,166692.1700910681,166429.58444682497,187120.90325536634,179706.1810953369,187120.90325536634,165706.18053116364,165174.93662405328
2023-07-06,151534.98750686762,176578.59501002662,165858.19424792973,165098.60457679097,186769.8932558701,179380.28109533695,186769.8932558701,164576.57793916363,164409.61082066424
2023-07-07,151967.63750686764,175951.2450100266,166465.96869401817,164828.89360317032,187117.29658903548,179611.28109533695,187117.29658903548,163999.77793916364,164151.89693616147
2023-07-10,151992.93750686763,175566.84501002665,166590.88499141048,164715.55677430166,187111.1721441433,179369.98109533696,187111.1721441433,163808.37793916362,163794.7640922502
2023-07-11,152478.18750686763,176786.9950100266,166280.2757348912,165275.1312421435,187198.00658853177,179522.48109533696,187198.00658853177,164639.77793916364,164836.17944501914
2023-07-12,152147.68750686763,176032.89501002664,166333.69424792973,164016.5345650676,186891.73103342397,179499.88109533692,186891.73103342397,163722.97793916363,164013.9640922502
2023-07-13,154053.08750686763,178282.89501002664,168084.40128880276,165839.32053416152,188968.6476992511,181259.78109533695,188968.6476992511,165972.87793916362,166221.36702878252
2023-07-14,153950.28750686764,178226.4950100266,167819.68499141047,165781.34857675104,189032.01658802805,180713.78109533695,189032.01658802805,165848.17793916364,166154.93418487124
2023-07-17,153147.13750686764,176917.64501002664,166686.203504449,164160.24520501026,187695.57214414328,179763.4810953369,187695.57214414328,164170.29793916363,164828.57701863465
2023-07-18,152999.88750686764,176488.19501002663,166456.71980184127,163915.52408762398,187414.60658853175,178980.48109533696,187414.60658853175,164016.29793916363,165007.98796660508
2023-07-19,152944.6375068676,176332.54501002663,167188.75239662587,164244.18877805473,187737.77881047415,179177.78109533695,187737.77881047415,164662.59793916365,165858.60839427976
2023-07-20,151441.18882286764,174578.32358502664,166070.50640413744,163895.81006632923,186230.3447707433,177803.91781653694,186230.3447707433,163458.36977316363,164771.00545774744
2023-07-21,151491.56722286763,174024.16838502663,165689.74825544129,164045.31716242072,185801.91588196636,177429.48181653692,185801.91588196636,163163.38177316362,164710.36187988214
2023-07-24,150352.65507286764,173306.75178502663,164833.17576196056,162466.9832682847,184956.38107941247,176690.80871653694,184956.38107941247,161972.84234816366,163022.60827988217
2023-07-25,150562.1440728676,173603.1120398544,166182.81085850263,165973.9884504844,186106.5758622442,177018.2440731473,186106.5758622442,164308.4598573328,165404.9698387544
2023-07-26,150765.0440728676,173730.3803708247,166708.54827851406,166781.86392926873,185693.7945699193,177111.44135399786,185693.7945699193,164074.758654946,165732.95614177853
2023-07-27,150688.0440728676,173947.12329024414,167481.1438472216,167782.46204421076,185067.55697586352,177296.59597991873,185067.55697586352,163554.86961053748,165658.59084883487
2023-07-28,153069.9440728676,176717.33760175182,168766.69052375227,170826.11353895406,188030.8812323069,180116.33073681308,188030.8812323069,166385.80787042988,168817.25068714068
2023-07-31,153412.3440728676,176975.6101897285,169377.78069334646,171079.15543195012,188523.50001866953,180392.05940600316,188523.50001866953,167750.04307148623,170566.82010125337
2023-08-01,152282.5898728676,177312.69518034125,169739.91856350895,170845.79846781993,187716.21410186173,180703.48674848024,187716.21410186173,166673.63649704144,169401.9506871407
2023-08-02,149847.79178326763,175426.76238170228,167989.29312547977,168946.30678098602,185873.40542386565,178766.86267006779,185873.40542386565,165133.2962880163,167275.52464777973
2023-08-03,150111.2589416027,175247.30261736462,168252.82086692913,169375.65554397315,185896.53687385912,178577.75259065971,185896.53687385912,164601.67981938308,167671.15616290044
2023-08-04,150246.40791754203,175492.1783721627,167879.88687952864,169259.63191131988,186438.7676955139,178847.59562335274,186438.7676955139,166272.51639905595,168282.14246592458
2023-08-07,150569.00791754204,174372.1362579859,167440.2044205843,168159.82433247194,185350.16705193935,177723.62775407455,185350.16705193935,166446.17799817986,168233.0456578602
2023-08-08,149393.30996566336,173351.69507867596,166885.8496604414,167756.49997420638,184813.75538828908,176694.379342619,184813.75538828908,165646.75786173128,166936.58304677167
2023-08-09,148479.7310434453,172219.32130181062,165547.0537329089,166661.9688152242,183642.07198013586,175537.96882173326,183642.07198013586,163000.33430504438,165557.00225281995
2023-08-10,149383.1120434453,173193.8823890311,166471.68494015562,166814.36961522416,184699.68894019973,176570.85898179712,184699.68894019973,164411.3703050444,166818.265153828
2023-08-11,147148.51534850267,170625.28174187837,163964.53246431204,164794.06835322417,181954.2579780525,173910.29925068223,181954.2579780525,161884.2703050444,164276.8962507638
2023-08-14,146710.83434850269,170121.35274187833,163479.69166431203,163967.26863082417,181414.50497805252,173392.11305068224,181414.50497805252,163608.9343050444,165056.2554507638
2023-08-15,146773.83434850269,170193.15274187835,163548.49166431202,163967.26863082417,181492.50497805252,173468.11305068224,181492.50497805252,161911.2343050444,164151.2554507638
2023-08-16,146549.72034850268,169938.43234187836,163304.20526431204,163967.26863082417,181216.22097805253,173198.78505068226,181216.22097805253,160356.87468004442,163033.74930076383
2023-08-17,146486.6083485027,169865.78634187835,163234.28326431205,163896.89263082418,181139.03497805254,173124.77705068226,181139.03497805254,160288.31468004442,162963.82730076383
2023-08-18,146819.40834850268,170253.18634187835,163606.08326431204,164271.29263082417,181552.43497805254,173519.97705068224,181552.43497805254,160652.31468004442,163335.62730076382
2023-08-21,147294.02597317853,170807.74281809002,164137.83862506296,164877.38249672868,182222.29117805255,174159.88345068225,182222.29117805255,161172.20673564175,163867.71046151474
2023-08-22,146164.52334198143,169495.31007956006,162877.78087373287,163708.8446996653,180888.10332805253,172883.47785068225,180888.10332805253,159937.68653004494,162608.15271018466
2023-08-23,145498.5192676767,168724.13831092123,162138.01941339427,163005.24026989331,179961.39932805253,171995.94905068225,179961.39932805253,159211.26183913977,161868.59124984607
2023-08-24,146154.55858007088,169484.73603798117,162867.17961605446,163759.67066402006,180642.35132805252,172646.89845068226,180642.35132805252,159928.27620033338,162597.85145250626
2023-08-25,145028.65145437562,168182.12400662,161617.87347639308,162329.11329379206,179436.13092805253,171491.64565068227,179436.13092805253,158700.67789123856,161347.34531284485
2023-08-28,145612.13042937563,168857.19145662,162265.66092639306,163084.9297187921,180084.05092805254,172110.62005068225,180084.05092805254,159336.18964123857,161997.39256284485
2023-08-29,148097.9997339705,170250.57493654743,165033.3601537207,165561.14996365298,181377.99292805255,173350.40805068225,181377.99292805255,162054.72745103296,164762.29179017252
2023-08-30,150627.66352296688,172344.97742220986,167854.53103038334,167125.46470998222,183523.29292805254,175408.70805068224,183523.29292805254,164823.45445802898,167575.06266683515
2023-08-31,149788.2619642607,171890.12164783606,166919.05152070982,165378.65977874192,182363.09292805253,174297.70805068224,182363.09292805253,163904.80036992222,166641.38315716162
2023-09-01,149260.35644866212,172573.14065357106,166332.92317004476,164357.51388021023,182882.89292805252,174793.80805068224,182882.89292805252,163329.0895671238,166053.75480649652
2023-09-04,148206.11620294658,172183.09548463492,165157.84902403507,165209.1892714004,182513.94941800524,174436.85922023602,182513.94941800524,162179.5913827733,164881.98066048682
2023-09-05,146989.69253687098,171431.0843844522,163447.24902403506,163673.78927140037,181533.7945462806,173501.32415812963,181533.7945462806,160924.19412564958,163172.88066048684
2023-09-06,146282.7634001721,171088.07697864383,162587.42776103626,162676.7462025016,180509.6278572458,172522.18639686584,180509.6278572458,160024.06821785177,162312.15939748805
2023-09-07,144855.07020620586,169827.89755333093,160690.29232270495,161395.58882933698,178945.22758478308,171025.00453272063,178945.22758478308,158641.375262929,160419.02395915674
2023-09-08,143566.22141425143,168246.12418568705,159074.34841016153,161050.7451113601,176984.01752178307,169148.11021212063,176984.01752178307,157312.0240723696,158805.2044716133
2023-09-11,143913.08794491657,168737.259174217,159176.89811149164,160835.9993084235,177277.8415217831,169427.83721212065,177277.8415217831,157225.44406656842,158908.26517294341
2023-09-12,144031.41023060647,168734.90091418073,159889.64772515546,160657.97963085392,176924.94152178307,169090.43721212063,176924.94152178307,157157.75916745246,159063.31478660725
2023-09-13,144028.17624383233,169271.64389697567,159357.43277715062,159868.417326449,177159.3415217831,169313.03721212066,177159.3415217831,156919.69157584768,158391.4998386024
2023-09-14,145102.3201903002,171092.89433675798,159932.43045913364,160686.89926103177,178701.3415217831,170784.93721212063,178701.3415217831,158178.10500523093,159254.79752058542
2023-09-15,145210.72570664916,171064.514702657,159957.6924032908,160982.24213907824,179470.94152178307,171521.7372121206,179470.94152178307,158962.85847463788,159859.65266474255
2023-09-18,145791.20097343405,171227.00166563236,160751.7924032908,160844.32788427506,180271.04152178305,172286.7372121206,180271.04152178305,159417.52494025786,160959.25266474255
2023-09-19,145742.62463950965,171930.42917174735,160637.99240329082,161246.3256220148,180580.3415217831,172581.93721212063,180580.3415217831,159830.61476736463,160606.35266474256
2023-09-20,144895.78647254742,171175.142208772,159643.99240329082,160630.66521216268,180052.04152178305,172077.33721212065,180052.04152178305,158731.44830174468,159168.55266474257
2023-09-21,143535.26280647184,169520.114702657,157396.1924032908,158754.3449506452,178308.94152178307,170411.63721212064,178308.94152178307,156967.75847463787,157074.25266474255
2023-09-22,144781.4122729021,170512.8407767063,158890.49240329082,160326.1660658885,179708.94152178307,171750.13721212064,179708.94152178307,157982.82554339792,158734.15266474255
2023-09-25,144896.70633968696,169995.72414464058,159094.85647717497,159927.50723929575,180129.10592178305,172152.39081212063,180129.10592178305,158297.1831850512,159162.99986474257
2023-09-26,145198.0321400416,169693.0343175338,158179.54038872512,158786.37488020703,179937.00592178304,171967.59081212064,179937.00592178304,158487.77120273776,159608.29986474256
2023-09-27,146616.6826736114,170174.8702089613,160054.51452139986,159444.75001439813,181601.10592178308,173558.29081212066,181601.10592178308,159773.8129876347,162127.19986474258
