kind,group_by,group,feature,target,days,mean_ic,ic_ir,pos_pct,concentration,half1,half2
event,year,2017,price_direction,ret_net_pct,120,0.0019541882463413197,0.004815403308317422,0.475,0.13334139213721274,0.0022197877336604366,0.0016885887590221975
event,year,2018,price_direction,ret_net_pct,108,-0.03152702201362011,-0.08592427866046537,0.49074074074074076,0.13250081143773304,-0.07779333312307592,0.014739289095835707
event,year,2019,price_direction,ret_net_pct,125,-0.03095719169202343,-0.08237263319462541,0.472,0.13850677630096211,-0.0106185563097773,-0.050972991592011685
event,year,2020,price_direction,ret_net_pct,208,0.030338702813236498,0.10779563674818073,0.5528846153846154,0.14841232833453102,-0.0004831795888805343,0.06116058521535353
event,year,2021,price_direction,ret_net_pct,236,-0.041989037023911185,-0.16037436012783005,0.3855932203389831,0.15604381452588734,0.004696805014162565,-0.08867487906198496
event,year,2022,price_direction,ret_net_pct,224,-0.01465596206258773,-0.04408336627712793,0.53125,0.16103451208934766,-0.04748285799504511,0.018170933869869656
event,year,2023,price_direction,ret_net_pct,233,-0.0004442893009266158,-0.0015569627515045214,0.4978540772532189,0.1407623617401295,-0.009529855321429982,0.008563622309145098
event,year,2024,price_direction,ret_net_pct,217,0.01233811502310624,0.040787046224115324,0.5161290322580645,0.14064109884544368,0.06695274402341332,-0.04177546233499618
event,year,2025,price_direction,ret_net_pct,233,-0.01401401348949567,-0.05347258314824771,0.48497854077253216,0.1523790693222007,-0.03320326416179569,0.005011226493297521
event,year,2026,price_direction,ret_net_pct,163,-0.022058984120657054,-0.07420663038830964,0.48466257668711654,0.14922080476332533,0.005596428482716192,-0.04937713559472087
event,year,2015,price_direction,fwd20,85,0.03839808550336449,0.08363232232989462,0.5529411764705883,0.11379368780157821,0.05884585067324525,0.018425849756039107
event,year,2016,price_direction,fwd20,90,0.019424742265146643,0.04397017532930959,0.4888888888888889,0.11047170448262376,-0.016096299003440846,0.05494578353373413
event,year,2017,price_direction,fwd20,120,-0.0030624668775833066,-0.007004281986673781,0.4666666666666667,0.12842773298333013,0.004537672472455086,-0.010662606227621708
event,year,2018,price_direction,fwd20,108,-0.021672799464294946,-0.05722997683870561,0.46296296296296297,0.11968201591099097,-0.050884928006538044,0.007539329077948161
event,year,2019,price_direction,fwd20,125,-0.025141347936889206,-0.06979650598970542,0.432,0.13367232507240873,-0.011909238556439604,-0.038163423835109456
event,year,2020,price_direction,fwd20,208,0.021835975641385404,0.0754270939861765,0.5865384615384616,0.1593433627541479,-0.010672998063315798,0.05434494934608661
event,year,2021,price_direction,fwd20,236,-0.027812530210852726,-0.1018097579088457,0.4703389830508475,0.13442946481556933,0.011503841869315768,-0.06712890229102123
event,year,2022,price_direction,fwd20,224,-0.04959854632713551,-0.1648141966441689,0.46875,0.15165705406160757,-0.043234833831261296,-0.055962258823009745
event,year,2023,price_direction,fwd20,233,0.008084427985703588,0.028587315088071854,0.4892703862660944,0.14785784766529753,-0.012331247605344523,0.028325610622982045
event,year,2024,price_direction,fwd20,217,-0.021667282762624095,-0.06975932355643914,0.4423963133640553,0.13538647147877594,0.06065614897607662,-0.10323545365968535
event,year,2025,price_direction,fwd20,233,0.007267837014185034,0.026301844475309356,0.5579399141630901,0.14639297312561744,-0.01991825794196822,0.03422157218438827
event,year,2026,price_direction,fwd20,144,-0.03390247189660625,-0.11032478674159325,0.4305555555555556,0.1371242450497016,0.011874770363486324,-0.07967971415669883
